Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
LearnWise AI,https://www.crunchbase.com/organization/learnwise-ai,Active,,"Higher Education, Software","Amsterdam, Noord-Holland, The Netherlands",LearnWise AI helps students and faculty in higher education get instant support 24/7 with their own AI assistants,"36,572","European Union (EU), Europe, Middle East, and Africa (EMEA)",1033 SE,,2023-01-01,year,,,,,For Profit,https://learnwise.ai,https://twitter.com/LearnWiseAI,,https://www.linkedin.com/company/learnwiseai/,,"Education, Software",2,11-50,"Greg Marschall, Michel Visser",2,Seed,2024-11-21,2025000,EUR,2119993,Seed,2025000,EUR,2119993,Seed,2525000,EUR,2668380,2525000,EUR,2668380,Emerge,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fero,https://www.crunchbase.com/organization/fero-payment-science,Active,,"Artificial Intelligence (AI), Financial Services, FinTech, Payments","Amsterdam, Noord-Holland, The Netherlands",Fero uses predictive AI to customize the payment process and pathway uniquely for every individual customer.,"36,630","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://fero.com,,,https://www.linkedin.com/company/fero-payment-science,"Fero uses predictive AI to customize the payment process and pathway uniquely for every individual customer. Acknowledging the uniqueness of each customer and personalizing their checkout experience on an individual basis leads to an enhanced customer experience and, consequently, higher conversion rates. FERO's AI engine empowers its clientsto strategically determine when to offer pricier payment methods and when to provide more economical choices, effectively lowering payment expenses while preserving conversion rates.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software",2,11-50,"Chris Stein, Craig Savage",2,Seed,2023-11-02,2800000,EUR,2972399,Seed,2800000,EUR,2972399,Seed,2900000,EUR,3080378,2900000,EUR,3080378,"Antler, Coatue, Volta Ventures",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CryoCloud,https://www.crunchbase.com/organization/cryocloud,Active,,"Biotechnology, Cloud Infrastructure, Web Apps","Utrecht, Utrecht, The Netherlands",CryoCloud is a biotech firm offering cloud-based cryo-EM image analysis solutions for protein structure determination,"39,490","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.cryocloud.io/,https://www.twitter.com/cryocloud_io,,https://www.linkedin.com/company/cryocloud,CryoCloud is a biotechnology company that offers cloud-based image analysis solutions. The company's primary focus is on accelerating protein structure determination with a cloud-native platform for cryo-EM data analysis. The company offers a 30-day free trial for new users to get started with their data analysis.,"Apps, Biotechnology, Hardware, Internet Services, Science and Engineering, Software",3,1-10,"Boy Persoon, Ilya Gubins, Robert Englmeier",1,Seed,2023-10-31,500000,EUR,528925,Pre-Seed,500000,EUR,528925,Pre-Seed,500000,EUR,528925,500000,EUR,528925,"Nina Capital, ROM Utrecht Region, Utrecht Health Seed Fund",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GetEase,https://www.crunchbase.com/organization/getease,Active,,"E-Commerce, Marketplace","Amsterdam, Noord-Holland, The Netherlands",On demand lifestyle marketplace,"39,821","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-11-01,day,,,,,For Profit,https://www.getease.com,,,https://www.linkedin.com/company/getease,GetEase is an on demand marketplace that bring lifestyle services straight to your home.,Commerce and Shopping,2,1-10,"Ilona van Wegen, Maurits de Cler",1,Seed,2022-05-17,700000,EUR,738430,Pre-Seed,700000,EUR,738430,Pre-Seed,700000,EUR,738430,700000,EUR,738430,"Graduate Entrepreneur Fund, APX, ASIF Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Runnr.ai,https://www.crunchbase.com/organization/runnr-ai,Active,,"Hospitality, SaaS, Software","Utrecht, Utrecht, The Netherlands",Runnr.ai is an AI driven communication solution to simplify and automate all communication between accommodations and their guests,"40,487","European Union (EU), Europe, Middle East, and Africa (EMEA)",3532CZ,,2022-11-03,day,,,,,For Profit,https://www.runnr.ai/,,,https://www.linkedin.com/company/runnr-ai/,,"Software, Travel and Tourism",3,11-50,"Maarten Fugers, Michiel de Vor, Steven Oliemans",3,Seed,2025-02-25,,,,Seed,,,,Seed,1207856,USD,1207856,1207856,USD,1207856,"Arches Capital, Golden Egg Check Capital, Roland Zeller, Marnix van der Ploeg, Hans Pieters",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Scenexus,https://www.crunchbase.com/organization/scenexus,Active,,"Enterprise Software, Information Technology, Software","The Hague, Zuid-Holland, The Netherlands",Scenexus is a startup that offers enterprise software for urban development.,"41,744","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://www.scenexus.com,,,,Scenexus is a startup that offers enterprise software for urban development.,"Information Technology, Software",4,,"Bart Vuijk, Jeroen Borst, Peter van Oorschot, Walter Lohman",1,Seed,2025-01-15,1600000,EUR,1647526,Pre-Seed,1600000,EUR,1647526,Pre-Seed,1600000,EUR,1647526,1600000,EUR,1647526,"LUMO labs, TNO",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Brineworks,https://www.crunchbase.com/organization/brineworks,Active,,,"Amsterdam, Noord-Holland, The Netherlands",Brineworks' saltwater electrolyser's high-efficiency design allows for industry-leading CO2 extraction while also creating green hydrogen.,"42,162","European Union (EU), Europe, Middle East, and Africa (EMEA)",1098 XH,,2023-01-01,year,,,,,For Profit,https://brineworks.tech/,,,https://www.linkedin.com/company/brineworks/,Brineworks' saltwater electrolyser's high-efficiency design allows for industry-leading CO2 extraction while also creating green hydrogen (H2) at a reasonable cost.,,,1-10,,2,Seed,2025-02-19,,,,Seed,,,,Seed,2000000,EUR,2215811,2000000,EUR,2215811,"Pale blue dot, Satgana, EIC Accelerator",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Alleo,https://www.crunchbase.com/organization/yourcampus,Active,,"Apps, Human Resources","Amsterdam, Noord-Holland, The Netherlands",Alleo is a HR tech firm offers reward and engage employees by letting them choose their own benefits.,"43,270","European Union (EU), Europe, Middle East, and Africa (EMEA)",1016 BV,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.alleo.nl/en,,https://www.facebook.com/YourCampus-279134727264953,,Alleois a HR tech firm offers reward and engage employees by letting them choose their own benefits.,"Administrative Services, Apps, Software",5,11-50,"Adil Bougamza, Florian Gendrault, George Visniuc, Ruben van den Boogaard, Sven Cune",3,Early Stage Venture,2024-04-22,5000000,EUR,5327469,Series A,5000000,EUR,5327469,Series A,8200000,EUR,8636465,8200000,EUR,8636465,"DFF Ventures, Newion, ROM InWest, Mediahuis, Kalo Bagijn",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
SeaO2,https://www.crunchbase.com/organization/seao2,Active,,"Agriculture, Aquaculture, Information Technology, Renewable Energy, Sustainability","Amsterdam, Noord-Holland, The Netherlands",SeaO2 is an ocean carbon removal startup that offers scalable carbon dioxide removal technology at the giga-ton level.,"43,446","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.seao2.com/,https://x.com/SeaO2_io,https://www.facebook.com/SeaO2,https://www.linkedin.com/company/seao2-io,SeaO2 is an ocean carbon removal startup that offers scalable carbon dioxide removal technology at the giga-ton level. It  aims to prevent global warming by lowering CO₂ concentrations in the water and indirectly in the atmosphere.,"Agriculture and Farming, Energy, Information Technology, Sustainability",3,1-10,"David Vermaas, Rose Sharifian, Ruben Brands",1,Seed,2024-11-04,2000000,EUR,2174859,Seed,2000000,EUR,2174859,Seed,2000000,EUR,2174859,2000000,EUR,2174859,"DOEN Participaties, NV NOM, Future Tech Ventures, CarbonFix, Eduard. Talman",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Collie,https://www.crunchbase.com/organization/collie-f82a,Active,,"AgTech, Apps, Software","Amsterdam, Noord-Holland, The Netherlands","Collie is a technology tool that helps monitor health indicators, optimize pasture growth, and assist herd movement.","43,667","European Union (EU), Europe, Middle East, and Africa (EMEA)",1017 AZ,$1M to $10M,2023-01-01,year,,,,,For Profit,https://www.collie.eu,,,https://www.linkedin.com/company/collie-europe/,,"Agriculture and Farming, Apps, Software",,1-10,,2,Seed,2025-02-12,3500000,EUR,3625966,Seed,3500000,EUR,3625966,Seed,5825966,USD,5825966,5825966,USD,5825966,Freigeist Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
JetLearn,https://www.crunchbase.com/organization/jetlearn,Active,,"E-Learning, EdTech, Education","Amsterdam, Noord-Holland, The Netherlands","JetLearn is an EdTech company that provides live online AI, Robotics and Coding classes to K12 students.","45,600","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,month,,,,,For Profit,https://www.jetlearn.com/,,https://www.facebook.com/jetlearnonline/,https://www.linkedin.com/company/jet-learn/,"JetLearn is an EdTech company that offers K12 students live online coding and robotics classes. Its goal is to provide children with a solid foundation in new-age technology skills. It tailors its curriculum to each child's pace, time, and convenience through 1:1 classes. JetLearn's curriculum is supported by alums and teaching experts from top universities and technology companies.","Education, Software",3,101-250,"Abhishek Bahl, Jatin Luthra, Pooja Mehta",1,Seed,2022-07-12,1200000,EUR,1203642,Seed,1200000,EUR,1203642,Seed,1200000,EUR,1203642,1200000,EUR,1203642,"Antler, Ritu Narayan, INSEAD Angels, Humera Afzal",1,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
NORBr,https://www.crunchbase.com/organization/norbr,Active,,"Finance, Financial Services, Payments","Amsterdam, Noord-Holland, The Netherlands","The last payment integration you will ever make, period.","46,487","European Union (EU), Europe, Middle East, and Africa (EMEA)",1062 HG,$1M to $10M,2021-01-01,year,,,,,For Profit,https://norbr.com,https://twitter.com/GetNORBr/,,https://www.linkedin.com/company/getnorbr/,"NORBr creates the perfect match between digital merchants and payment companies. They offer a no-code routing engine to send transactions to the best-performing payment service providers. They allow customers to connect, manage and benchmark all payment services they need.","Financial Services, Payments",,11-50,,3,,2024-11-25,3000000,EUR,3136812,Venture - Series Unknown,3000000,EUR,3136812,Venture - Series Unknown,4000000,EUR,4199362,4000000,EUR,4199362,"Alstin Capital, PortfoLion Capital Partners, Jibe Ventures",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Revolv Space,https://www.crunchbase.com/organization/revolv-space,Active,,"Aerospace, Hardware","Noordwijk, Zuid-Holland, The Netherlands",Revolv Space enables continuous data generation for small satellites by rethinking their critical components.,"46,972","European Union (EU), Europe, Middle East, and Africa (EMEA)",2201 BB,,2022-01-01,year,,,,,For Profit,https://www.revolvspace.com,,,https://www.linkedin.com/company/revolv-space,"Revolv Space enables continuous data generation for small satellites by rethinking their critical components. The company solves problems by designing, manufacturing, and testing the next generation of critical components enabling continuous payload operations and full monetization of space assets.","Hardware, Science and Engineering",,11-50,,2,Seed,2024-05-28,2600000,EUR,2821337,Seed,2600000,EUR,2821337,Seed,2600000,EUR,2821337,2600000,EUR,2821337,"Primo Capital, Graduate Entrepreneur Fund, Takeoff Accelerator",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Paques Biomaterials,https://www.crunchbase.com/organization/paques-biomaterials,Active,,Biotechnology,"Balk, Friesland, The Netherlands",Paques Biomaterials provides a solution to microplastics.,"47,635","European Union (EU), Europe, Middle East, and Africa (EMEA)",8561,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.paquesbiomaterials.nl,,,https://www.linkedin.com/company/paques-biomaterials,Paques Biomaterials provides a solution to microplastics. It developed a technique for generating PHA polymers using circular feedstocks.,"Biotechnology, Science and Engineering",,1-10,,1,Seed,2024-01-27,14000000,EUR,15209010,Seed,14000000,EUR,15209010,Seed,14000000,EUR,15209010,14000000,EUR,15209010,"Invest-NL, NV NOM",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aiosyn,https://www.crunchbase.com/organization/aiosyn,Active,,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical Device, Pharmaceutical","Nijmegen, Gelderland, The Netherlands","Artificial Intelligence algorithms in the field of pathology (Medical Software, SaaS model)","48,618","European Union (EU), Europe, Middle East, and Africa (EMEA)",6525 EC,$1M to $10M,2021-07-30,day,,,,,For Profit,https://www.aiosyn.org,,,https://www.linkedin.com/company/aiosyn,Aiosyn uses artificial intelligence to develop pathology algorithms to improve the precision of diagnostics in cancer and chronic kidney diseases. The company uses a modular SaaS model to integrate its algorithms with existing pathology workflows. At the same time it leverages its algorithms and AI capabilities to improve the efficiency of cancer and CKD drug development studies for biopharma.,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",4,11-50,"David Tellez, Jeroen van der Laak, Patrick de Boer, Wouter Bulten",3,Seed,2023-05-09,1300000,EUR,1425407,Grant,2000000,EUR,2121611,Seed,2000000,EUR,2121611,3300000,EUR,3547018,"LUMO labs, OostNL, Health Innovations",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
BetSwap,https://www.crunchbase.com/organization/betswap,Active,,"Blockchain, Gambling, Peer to Peer","Willemstad, Noord-Brabant, The Netherlands",Betswap is powered by the Ethereum layer 2 Polygon.,"48,882","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://betswap.gg/,https://twitter.com/betswapgg,https://www.facebook.com/betswap.gg,https://www.linkedin.com/company/betswapgg,"Betswap is powered by the Ethereum layer 2 Polygon. The platform utilizes a governance token, that gives its users voting powers to shape the future of the platform. No centralized organization OR regulatory body to interfere.","Blockchain and Cryptocurrency, Gaming, Other",,1-10,,1,Seed,2022-01-07,18337000,USD,18337000,Seed,18337000,USD,18337000,Seed,18337000,USD,18337000,18337000,USD,18337000,"Shima Capital, Wonderland",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
HealthSage AI,https://www.crunchbase.com/organization/healthsage-ai,Active,,"Artificial Intelligence (AI), Software, Web Development","Amsterdam, Noord-Holland, The Netherlands",HealthSage AI is an open platform for generative AI in healthcare.,"48,904","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2023-01-01,year,,,,,For Profit,https://healthsage.ai,,,https://www.linkedin.com/company/healthsage-ai,HealthSage AI is an open platform for generative AI in healthcare. It aims to provide the healthcare and open-source community with a trusted and transparent foundation for numerous AI applications.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,1-10,"Harm-Jan Wessels, Marcel Alberti",1,Seed,2024-04-16,3000000,EUR,3186327,Seed,3000000,EUR,3186327,Seed,3000000,EUR,3186327,3000000,EUR,3186327,"Peak, Rubio Impact Ventures, Healthy.Capital, Jeroen Tas, Jaap Maljers",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
RESONIKS,https://www.crunchbase.com/organization/supplyz-5f0e,Active,,"Artificial Intelligence (AI), Industrial Manufacturing, Manufacturing, Quality Assurance, Software","The Hague, Zuid-Holland, The Netherlands","RESONIKS' AI acoustic sensor solution finds defects, boosts efficiency & cuts inspection costs for metal manufacturers","49,096","European Union (EU), Europe, Middle East, and Africa (EMEA)",2517GZ,,2022-01-01,year,,,,,For Profit,http://resoniks.com,,,https://www.linkedin.com/company/resoniks,The RESONIKS AI-powered acoustic analysis helps metalworking companies that want to find all defects by increasing employee efficiency and reducing the costs of manual quality inspections. RESONIKS has created a proprietary and patent-pending technology to convert acoustic sound patterns into valuable data for industries that are producing metal parts. The automated in-line solution detects anomalies such as cracks and pores by analyzing how metal objects react to sound.,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Professional Services, Science and Engineering, Software",1,11-50,Felix Wassmann,2,Seed,2023-11-07,2650000,EUR,2834613,Seed,2650000,EUR,2834613,Seed,2650000,EUR,2834613,2650000,EUR,2834613,"Faber, Kvanted Ventures, EIT Manufacturing, Campus Founders",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Chapter,https://www.crunchbase.com/organization/chapter-638d,Active,,"Environmental Consulting, Renewable Energy","Amsterdam, Noord-Holland, The Netherlands",Chapter provides purpose-built AI solutions that streamline workflows and increase efficiency for renewable energy enterprises.,"50,017","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.chapter.works,,,https://www.linkedin.com/company/chapter-works,Chapter provides purpose-built AI solutions that streamline workflows and increase efficiency for renewable energy enterprises.,"Energy, Professional Services, Sustainability",2,11-50,"André Haardt, Rutger Trip",1,Seed,2025-01-23,3000000,EUR,3123289,Seed,3000000,EUR,3123289,Seed,3000000,EUR,3123289,3000000,EUR,3123289,"CapitalT, Rubio Impact Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
DemaTrading.ai,https://www.crunchbase.com/organization/dematrading-ai,Active,,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Enterprise Software, Financial Services, Information Technology, Machine Learning, Software, Trading Platform","Amsterdam, Noord-Holland, The Netherlands",Rebalance Infrastructure For Digital Asset Institutions,"50,422","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-13,day,,,,,For Profit,https://dematrading.ai/,https://twitter.com/dematrading,https://www.facebook.com/DemaTradingai,https://www.linkedin.com/company/dematrading-ai/,"DemaTrading.ai helps financial institutions such as ETF issuers to optimize their workflow. We handle rebalancing, operational flows, reporting, and analytics. The result is improved fund performance, less manual labor, a lower tracking error and tracking difference, against lower cost and higher efficiency.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Other, Payments, Science and Engineering, Software",1,11-50,Demian Voorhagen,3,Seed,2023-03-14,50000,USD,50000,Pre-Seed,50000,USD,50000,Pre-Seed,326739,USD,326739,326739,USD,326739,"Tenity, Leapfunder, Boosting Alpha",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neoke,https://www.crunchbase.com/organization/neoke,Active,,"Blockchain, Cloud Data Services, Information Technology","Amsterdam, Noord-Holland, The Netherlands",Neoke is a digital identity platform that uses technology to make travelling secure.,"50,427","European Union (EU), Europe, Middle East, and Africa (EMEA)",1046,,2022-01-01,year,,,,,For Profit,https://www.neoke.com/,,,https://www.linkedin.com/company/neoke/,"Neoke is building the identity infrastructure for connected and trusted travel, leveraging gold standards in authentication, data storage and exchange capabilities. #DigitalIdentity, #verifiablecredentials#cloudwallet#edgewallet","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other",1,11-50,Vikas Bhola,1,Seed,2023-07-10,1300000,EUR,1430694,Seed,1300000,EUR,1430694,Seed,1300000,EUR,1430694,1300000,EUR,1430694,"Plug and Play, Dreamcraft Ventures, ff Venture Capital, GHARAGE",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Qorium,https://www.crunchbase.com/organization/qorium,Active,,Biotechnology,"Maastricht, Limburg, The Netherlands","Real Leather, Reinvented","51,772","European Union (EU), Europe, Middle East, and Africa (EMEA)",6229 EV,$1M to $10M,2021-06-01,day,,,,,For Profit,https://www.qorium.com,,,https://www.linkedin.com/company/qorium,"Qorium is a biotech company that leverages cell culturing and tissue engineering technology to provide premium, real leather.","Biotechnology, Science and Engineering",3,11-50,"Mark Post, Rutger Ploem, Stef Kranendijk",2,Seed,2024-01-10,,,,Seed,,,,Seed,2600000,EUR,3088216,2600000,EUR,3088216,"Sofinnova Partners, Brightlands Venture Partners",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
StablR,https://www.crunchbase.com/organization/stablr,Active,,"Decentralized Finance (DeFi), Finance, Financial Services","Amsterdam, Noord-Holland, The Netherlands",We offer DeFi Liquidity solutions that give easy access to fully backed digital assets for institutional investors worldwide.,"52,926","European Union (EU), Europe, Middle East, and Africa (EMEA)",1016 GC,$1M to $10M,2022-01-01,year,,,,,For Profit,https://www.stablr.com/,https://twitter.com/StablREuro,,https://www.linkedin.com/company/77646938/,Digital Euro for the Financial Industry,"Blockchain and Cryptocurrency, Financial Services",,11-50,,2,,2024-12-17,,,,Corporate Round,,,,Corporate Round,3300000,EUR,3529895,3300000,EUR,3529895,"Deribit, Maven 11 Capital, Tether.io, Theta Capital, BlockTech",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Beyond Weather,https://www.crunchbase.com/organization/beyond-weather,Active,,"Agriculture, Artificial Intelligence (AI), Energy","Utrecht, Utrecht, The Netherlands",Climate resilience by reliable weather forecasts weeks to months ahead,"53,439","European Union (EU), Europe, Middle East, and Africa (EMEA)",3584 CB,Less than $1M,2023-12-08,day,,,,,For Profit,https://beyond-weather.com,,,https://www.linkedin.com/company/beyondweather,"Extreme weather is now common weather. This is hurting economies, businesses, and real humans. To become climate resilient, we require reliable information on imminent weather events, in time to take effective anticipatory action. This means we need weather forecasts weeks or even months in advance. Due to the chaotic nature of the atmosphere, reliably forecasting the weather beyond 14 days is so difficult that climate scientists dubbed this period ‘the prediction desert’. A team of climate scientists and AI engineers spun off from the Climate Extremes research group at the Institute for Environmental Studies of the Vrije Universiteit Amsterdam. We know the weather is more predictable than commonly believed. We're doing it all the time. The answer is in the ocean, in the soil, in snow cover, and in the air. By combining our academic expertise with the power of AI, we distill the hidden signal from climate data and translate it into actionable intelligence. Our forecasts allow governments, NGOs, businesses, and people worldwide to strengthen their climate resilience, saving money, resources and lives. We are Beyond Weather, the oasis in the prediction desert.","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software",3,1-10,"Jannes van Ingen, Sem Vijverberg, Steven van den Tol",3,Seed,2025-02-28,200000,EUR,207780,Pre-Seed,200000,EUR,207780,Pre-Seed,500281,USD,500281,500281,USD,500281,"Rabobank, Rockstart, LUMO labs, Why Commit Capital",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Prets,https://www.crunchbase.com/organization/prêts,Active,,"Energy, Energy Efficiency, FinTech, Sustainability","Amsterdam, Noord-Holland, The Netherlands","Prets offers embedded finance, enabling homeowners to invest in energy upgrades with personalized ROI insights and flexible financing.","54,320","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-07-31,day,,,,,For Profit,https://www.prets.io,,,https://www.linkedin.com/company/prets,"Prets bridges energy and finance by offering an embedded solution that empowers homeowners to invest in sustainable upgrades like solar panels and heat pumps. With personalized ROI insights and flexible financing options, Prets integrates seamlessly into energy retailers' journeys, making green investments easy and accessible. As demand for energy efficiency rises, Prets simplifies decision-making, driving both the energy transition and customer value.","Energy, Financial Services, Sustainability",2,1-10,"Eugene Lubbers, Gerard van Swieten",1,Seed,2024-06-06,1000000,EUR,1089172,Seed,1000000,EUR,1089172,Seed,1000000,EUR,1089172,1000000,EUR,1089172,"Rockstart, Rubio Impact Ventures, Innovatiefonds Noord-Holland",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ver.iD,https://www.crunchbase.com/organization/ver-id,Active,,"Internet, SaaS, UX Design","Amsterdam, Noord-Holland, The Netherlands",Ver.iD provides identity verification solutions for seamless online onboarding processes.,"54,462","European Union (EU), Europe, Middle East, and Africa (EMEA)",1013AC,,2022-01-01,year,,,,,,https://ver.id,,,https://www.linkedin.com/company/ver-id,"Ver.iD offers a platform that simplifies online identity verification through the use of identity apps, enabling businesses to streamline login and onboarding processes. The service enhances user experience by allowing customers to verify their identities using QR codes instead of traditional documents. Ver.iD ensures compliance with regulations while providing a secure and efficient solution for both commercial and non-profit organizations.","Design, Internet Services, Software",1,11-50,Sten Reijers,1,Seed,2025-01-02,2000000,EUR,2052720,Angel,2000000,EUR,2052720,Angel,2000000,EUR,2052720,2000000,EUR,2052720,"Coinvest Capital, Vladas Lašas, Rita Sakus, Renaldas Zioma, Vytenis Benetis",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Valyuu.com,https://www.crunchbase.com/organization/valyuu-com,Active,,"Consumer Electronics, E-Commerce, Internet, Marketplace","Rotterdam, Zuid-Holland, The Netherlands",Valyuu is a Circular Economy Marketplace that provides people with an easy and trusted way to sell & buy pre-owned goods.,"56,024","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,day,,,,,For Profit,https://valyuu.com/,,https://www.facebook.com/HelloValyuu/,https://www.linkedin.com/company/valyuu,"At Valyuu, we’re shaping the future of commerce by empowering brands to embrace circularity and sustainability. From seamless trade-in programs to full-stack recommerce solutions, we’re helping businesses meet growing consumer demands for environmentally friendly practices. Join us on our mission to create a circular-first world where products are given new life and businesses unlock new revenue streams, all while reducing their environmental footprint. Together, we’re building a more sustainable future! Backed by Techstars, Slingshot Ventures, Rubio Impact Ventures and Golden Egg Check Capital.","Commerce and Shopping, Consumer Electronics, Hardware, Internet Services",1,1-10,Ferhat Topuz,3,Seed,2023-08-29,2400000,EUR,2608795,Seed,2400000,EUR,2608795,Seed,3025000,EUR,3304558,3110000,EUR,3405247,"Techstars, Slingshot Ventures, Golden Egg Check Capital, Rubio Impact Ventures, Kees Verpalen",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
BRXS,https://www.crunchbase.com/organization/brxs,Active,,Real Estate Investment,"Amsterdam, Noord-Holland, The Netherlands",BRXS is a real estate investing platform.,"56,601","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-08-01,day,,,,,For Profit,https://www.brxsapp.com,,,https://www.linkedin.com/company/brxs/,BRXS is an online application for real estate investment. It is an online investing platform for renters and investors. Investors can invest in real estate online through a mobile app.,"Financial Services, Real Estate",2,1-10,"Amrita Ramsaransing, Filip Nuytemans",1,Seed,2022-09-27,3000000,EUR,2878744,Pre-Seed,3000000,EUR,2878744,Pre-Seed,3000000,EUR,2878744,3000000,EUR,2878744,"Picus Capital, Axeleo Capital, Pareto Holdings, Nadav Ben-Chanoch, Jon Oringer",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vev,https://www.crunchbase.com/organization/vev-9be9,Active,,"Business Development, Business Information Systems","Utrecht, Utrecht, The Netherlands",Vev is a platform on which any kind of business can be operated.,"56,694","European Union (EU), Europe, Middle East, and Africa (EMEA)",3512,,2021-01-01,year,,,,,For Profit,https://about.vev.co,https://twitter.com/vevcompany,https://www.facebook.com/vevcompany,https://www.linkedin.com/company/vevcompany,Vev is a platform on which any kind of business can be operated. Vev works with a founder in any industry to help their business continue to expand the selection of business models.,"Information Technology, Professional Services",3,11-50,"Jeroen Janssen, Michel Elings, Thijs Zoon",1,Seed,2023-02-07,5000000,EUR,5365469,Seed,5000000,EUR,5365469,Seed,5000000,EUR,5365469,5000000,EUR,5365469,"Point Nine, Notion Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
