Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Kili Technology,https://www.crunchbase.com/organization/kili-technology,Active,,"Analytics, Artificial Intelligence (AI), Computer, Machine Learning, Software","Paris, Ile-de-France, France","Kili Technology enables large companies to transform their raw data into high-quality annotated data, ready for AI-driven projects.","15,569","European Union (EU), Europe, Middle East, and Africa (EMEA)",75008,$10M to $50M,2018-12-01,day,,,,,For Profit,https://kili-technology.com/,https://twitter.com/kili_technology,https://www.facebook.com/kilitechnology/,https://www.linkedin.com/company/kili-technology/,"Kili Technology enables large companies to transform their raw data into high-quality annotated data, ready for AI-driven projects.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",3,51-100,"Edouard d'Archimbaud, Edouard D., François-Xavier Leduc",2,Early Stage Venture,2021-07-27,25000000,USD,25000000,Series A,25000000,USD,25000000,Series A,31933463,USD,31933463,31933463,USD,31933463,"Headline, Serena, Balderton Capital, Financiere Saint James, Chris Schagen",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,3
TeleVet,https://www.crunchbase.com/organization/televets,Active,,"Health Care, Pet, Telehealth, Veterinary","Paris, Ile-de-France, France",Telehealth & scheduling software for veterinarians,"15,766","European Union (EU), Europe, Middle East, and Africa (EMEA)",75004,$1B to $10B,2020-08-01,month,,,,,For Profit,https://televet.co,https://www.twitter.com/televetsfrance,https://www.facebook.com/televet.co,https://www.linkedin.com/company/televets,Televet is a telehealth and booking platform for veterinarians & pet parents in France and Italy,"Community and Lifestyle, Health Care",2,11-50,"Adriana Massino, Thierry Bedossa",2,Seed,2024-10-17,145000,EUR,157023,Pre-Seed,145000,EUR,157023,Pre-Seed,207023,USD,207023,207023,USD,207023,"Berkeley SkyDeck Fund, MARL 5G Accelerator",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Omi,https://www.crunchbase.com/organization/omi-b0a0,Active,,"Apps, Information Technology, Internet, Photo Editing","Paris, Ile-de-France, France",Omi is a 3D application that offers e-commerce and social media solutions.,"15,882","European Union (EU), Europe, Middle East, and Africa (EMEA)",75007,,2020-01-01,year,,,,,For Profit,https://www.omi.so,https://twitter.com/omivideo,https://www.facebook.com/omivideo/,https://www.linkedin.com/company/getomi,"Omi creates social media and e-commerce 3d photos and videos of products. They allow marketers to model products in 3d and create realistic packshots, films, and eliminating the need for physical productions. Their platform adjusts video, photo ratios, and lengths for digital marketing allowing marketer brands to showcase their products in photorealistic video and photo packshots.","Apps, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Software",1,11-50,Hugo Borensztein,2,Early Stage Venture,2024-06-17,13000000,EUR,13961905,Series A,13000000,EUR,13961905,Series A,19000000,EUR,20309828,19000000,EUR,20309828,"Dawn Capital, Founders Future, Edward Lando, Nadav Ben-Chanoch, Purple",1,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neoplants,https://www.crunchbase.com/organization/neoplants,Active,,Biotechnology,"Paris, Ile-de-France, France",Neoplants is a Biotechnology Company.,"15,989","European Union (EU), Europe, Middle East, and Africa (EMEA)",75013,Less than $1M,2018-01-01,year,,,,,For Profit,https://www.neoplants.com,,,https://www.linkedin.com/company/neoplants/,Neoplants use synthetic biology to design plants for the future.,"Biotechnology, Science and Engineering",2,11-50,"Lionel Mora, Patrick Torbey",2,Seed,2022-10-27,20000000,USD,20000000,Seed,20000000,USD,20000000,Seed,20000000,USD,20000000,20000000,USD,20000000,"Partech, True Ventures, Entrepreneurs First, Heartcore Capital, Collaborative Fund",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
PlayPlay,https://www.crunchbase.com/organization/playplay,Active,,"Internet, Software, Video","Paris, Ile-de-France, France",PlayPlay is a video creation tool designed for communication professionals.,"16,777","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2017-01-01,year,,,,,For Profit,https://playplay.com,https://twitter.com/playplayvideo,https://www.facebook.com/PlayPlayVideo/,https://www.linkedin.com/company/playplay/,PlayPlay is a video creation tool designed for communication professionals.,"Internet Services, Media and Entertainment, Software, Video",2,101-250,"Clément Moracin, Thibaut Machet",3,Early Stage Venture,2022-01-20,55000000,USD,55000000,Series B,55000000,USD,55000000,Series B,65845705,USD,65845705,65845705,USD,65845705,"Insight Partners, Point Nine, Balderton Capital, Kerala Ventures",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kovalee,https://www.crunchbase.com/organization/kovalee,Active,,"Apps, Consumer, Internet, Mobile Apps, Publishing","Fontenay-aux-roses, Ile-de-France, France",Kovalee is an entertainment company that publishes consumer apps.,"16,884","European Union (EU), Europe, Middle East, and Africa (EMEA)",92260,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.kovalee.app,https://twitter.com/LumosApps,,https://www.linkedin.com/company/kovalee/,"Kovalee is a mobile app publisher. They empower app creators. They partner with app owners through a publishing model and bring their apps to the top of the charts. They provide product enhancement, monetization boost, user acquisition, and app store optimization services.","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Other, Software",,11-50,,2,Early Stage Venture,2023-03-15,8000000,EUR,8465411,Series A,8000000,EUR,8465411,Series A,9600000,EUR,10278818,9600000,EUR,10278818,"Bpifrance, BREEGA, IRIS, Business Angels, Alexandre Berriche",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
SeqOne Genomics,https://www.crunchbase.com/organization/seqone,Active,,"Analytics, Big Data, Biotechnology, Health Care","Montpellier, Languedoc-Roussillon, France",SeqOne is a next generation genomic analysis for next generation healthcare.,"16,904","European Union (EU), Europe, Middle East, and Africa (EMEA)",34000,Less than $1M,2017-05-01,month,,,,,For Profit,https://seqone.com,https://twitter.com/seqonegenomics,https://www.facebook.com/seqoneofficiel/,https://www.linkedin.com/company/seqone/,"Healthcare is undergoing a revolution, known as genomic medicine,  that uses the patient’s genomic information to optimise treatment.  This trend is accelerating thanks to the arrival of New Generation Sequencing (NGS) techniques that have reduced the cost of decoding genomic material while increasing the amount useful data obtained.  However, NGS has had only limited impact on mainstream healthcare due to the difficulties in analyzing more and richer genomic data. SeqOne’s mission is to provide tools that enable the healthcare industry to analyse NGS genomic data better and more cost-effectively to provide universal access to genomic medicine.","Biotechnology, Data and Analytics, Health Care, Science and Engineering",3,51-100,"Guillaume Buwalda, Jean-Marc Holder, Nicolas Philippe",2,Early Stage Venture,2022-01-24,20000000,EUR,22647005,Series A,20000000,EUR,22647005,Series A,23000000,EUR,26015929,23000000,EUR,26015929,"Bpifrance, Omnes Capital, Mérieux Equity Partners, Elaia, IRDI SORIDEC Gestion",3,7,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Finary,https://www.crunchbase.com/organization/finary-9c9e,Active,,"Financial Services, FinTech, Personal Finance, Wealth Management","Paris, Ile-de-France, France",Finary is a platform that allows everybody to track and manage their wealth online.,"16,972","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-12-01,month,,,,,For Profit,https://finary.com/,https://twitter.com/finaryhq,,https://www.linkedin.com/company/finaryhq/,"Finary is a platform that allows everybody to better track and manage their wealth. The company was started in 2020 and is based in Paris, France.",Financial Services,2,1-10,"Julien Blancher, Mounir Laggoune",3,,2022-03-17,2175080,EUR,2414154,Equity Crowdfunding,2175080,EUR,2414154,Equity Crowdfunding,12375080,EUR,14055552,12375080,EUR,14055552,"Y Combinator, Speedinvest, Kima Ventures, Crowdcube, Philippe Teixeira da Mota",4,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
A.M.A Selections,https://www.crunchbase.com/organization/a-m-a-selections,Active,,"Hospitality, Leisure, Rental Property, Tourism, Travel, Travel Accommodations, Vacation Rental","Cannes, Provence-Alpes-Cote d'Azur, France",A.M.A Selections is a curated vacation rental booking platform offering personalized stays in the world's most exceptional holiday homes.,"17,170","European Union (EU), Europe, Middle East, and Africa (EMEA)",06400,Less than $1M,2020-01-29,day,,,,,For Profit,https://amaselections.com/,,https://www.facebook.com/amaselections,https://www.linkedin.com/company/a-m-a-selections,A.M.A Selections is a leading technology-driven hospitality company. A bespoke booking platform offering exceptional stays in the world's most exceptinoal homes complemented with world-class services.,"Community and Lifestyle, Real Estate, Travel and Tourism",2,11-50,"Andrea Saliu, Mariek Anselme",3,,2025-02-17,330000,EUR,346284,Undisclosed,330000,EUR,346284,Undisclosed,2380000,EUR,2566436,2380000,EUR,2566436,"Nevzat Aydın, Tandem Venture Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Diagnoly,https://www.crunchbase.com/organization/diagnoly,Active,,"Artificial Intelligence (AI), Machine Learning, Medical Device, Software","Lyon, Rhone-Alpes, France",Diagnoly is an AI-powered medical hardware device for prenatal detection of fetal abnormalities in real-time.,"17,213","European Union (EU), Europe, Middle East, and Africa (EMEA)",69008,,2020-01-01,year,,,,,For Profit,https://diagnoly.com/,,,https://www.linkedin.com/company/diagnolly/,Diagnoly develops an AI-powered medical plug-in device that analyzes fetal examination in real-time and helps doctors to detect the most complex fetal pathologies.,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",1,1-10,Ivan Voznyuk,4,Seed,2025-04-08,5500000,EUR,6029380,Seed,5500000,EUR,6029380,Seed,6400000,EUR,7048095,6400000,EUR,7048095,"XAnge, Newfund, Les Business Angels des Grandes Écoles, Mutuelles Impact, MassChallenge Switzerland",5,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aria,https://www.crunchbase.com/organization/aria-4f28,Active,,"Finance, Financial Services, FinTech","Paris, Ile-de-France, France",Deferred payment infrastructure for b2b software.,"17,372","European Union (EU), Europe, Middle East, and Africa (EMEA)",75013,$1M to $10M,2020-01-01,year,,,,,For Profit,https://helloaria.eu,https://twitter.com/helloaria_fr,,https://www.linkedin.com/company/helloaria,"On a mission to help small businesses grow exponentially with Payment-terms-as-a-Service.  At Aria, we believe that:  - When payments go fast, businesses grow fast - it’s that simple! - Managing payments and credits at scale is the way for endless growth - our API offers high stability and extensible limits  - The service and support of our teams is just as important as the financing solution we provide - we’re not just another tech product  Aria was founded in 2020 and is based in Paris, France.",Financial Services,2,11-50,"Clément Carrier, Vincent Folny",3,Early Stage Venture,2023-12-12,15000000,EUR,16197742,Series A,15000000,EUR,16197742,Series A,19000000,EUR,20706944,69000000,EUR,73450895,"Kima Ventures, M&G Investments, 13books Capital, Otium Capital, Mark Ransford",3,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sitowie,https://www.crunchbase.com/organization/sitowie,Active,,"SaaS, Software","Paris, Ile-de-France, France",Sitowie develops SaaS technology and tools to understand the degradation of buildings.,"17,689","European Union (EU), Europe, Middle East, and Africa (EMEA)",75006,$1M to $10M,2018-01-01,year,,,,,For Profit,https://sitowie.fr/,,,https://www.linkedin.com/company/sitowie/,"Sitowie develops SaaS technology and tools to understand the degradation of buildings. Sitowie assists real estate decision-makers in the public and private sectors with sustainable building management in order to increase profitability, reduce carbon emissions, reduce energy consumption, and improve energy resilience. They offer a practical solution for firms managing a real estate portfolio, regardless of their level of data maturity.",Software,,11-50,,3,Seed,2025-04-30,2700000,EUR,3057006,Seed,2700000,EUR,3057006,Seed,4400000,EUR,4917298,4400000,EUR,4917298,"6-24 HOLDING, 6-24 Participations, Karista, Axeleo Capital, AGORANOV",,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Veesion,https://www.crunchbase.com/organization/veesion,Active,,"Internet, Software","Paris, Ile-de-France, France",Veesion is a developer of intelligent video surveillance software to facilitate the detection of gestures associated with shoplifting.,"18,094","European Union (EU), Europe, Middle East, and Africa (EMEA)",75006,Less than $1M,2018-01-01,year,,,,,For Profit,http://veesion.io/,,,https://www.linkedin.com/company/veesionsas/,"Veesion is a developer of intelligent video surveillance software to facilitate the detection of gestures associated with shoplifting. It offers retailers and distributors an innovative, useful and ethical solution to protect themselves from such acts. The company was founded in 2018 and is headquartered in Paris, France.","Internet Services, Software",3,101-250,"Benoit Koenig, Damien Menigaux, Thibault David",3,Early Stage Venture,2022-03-10,10000000,EUR,11013361,Series A,10000000,EUR,11013361,Series A,10000000,EUR,11013361,10000000,EUR,11013361,"Verve Ventures, Founders Future, Aglaé Ventures, AGORANOV, ODYSSEE VENTURE",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kraaft,https://www.crunchbase.com/organization/kraaft,Active,,"Apps, Messaging, Mobile Apps, Software","Paris, Ile-de-France, France",Kraaft.co is an instant messenger app dedicated to site monitoring for VRD public works trades: roads and various networks.,"18,199","European Union (EU), Europe, Middle East, and Africa (EMEA)",75013,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.kraaft.co/,,,https://www.linkedin.com/company/kraaft-co,Kraaft.co is an instant messenger app dedicated to site monitoring for VRD public works trades: roads and various networks.,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",3,11-50,"Cédric Boidin, Marc Negre, Thomas Reygagne",3,Early Stage Venture,2025-01-21,13000000,EUR,13493358,Series A,13000000,EUR,13493358,Series A,16200000,EUR,16846935,16200000,EUR,16846935,"Dawn Capital, Brick & Mortar Ventures, Stride.VC, OSS Ventures, AGORANOV",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
HarfangLab,https://www.crunchbase.com/organization/harfanglab,Active,,"Cyber Security, Network Security, Software","Paris, Ile-de-France, France",HarfangLab develops a hunting software to boost detection and neutralization of cyberattacks against companies endpoints.,"18,225","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2018-01-01,year,,,,,For Profit,https://harfanglab.io/en,https://twitter.com/harfanglab,,https://www.linkedin.com/company/harfanglab/,"HarfangLab develops a hunting software to boost detection and neutralization of cyberattacks against companies endpoints. They plug their platform to third-party cybersecurity solutions to enhance visibility on your system. Their specialists have led many operations of defensive and offensive cyberwarfare for ANSSI (the French National Agency for the Security of Information Systems), the French ministry of Defense and major cybersecurity companies.","Information Technology, Privacy and Security, Software",2,51-100,"Gregoire Germain, Xavier Boreau",3,Early Stage Venture,2023-10-09,25000000,EUR,26446743,Series A,25000000,EUR,26446743,Series A,28500000,EUR,30722868,30000000,EUR,32555493,"MassMutual Ventures, Elaia, Crédit Mutuel Innovation",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Silvr,https://www.crunchbase.com/organization/silvr-178d,Active,,"Business Development, Financial Services, FinTech","Paris, Ile-de-France, France",Silvr is a financial provider for digital entrepreneurs with the help of data-based scoring technology.,"18,301","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-01-01,year,,,,,For Profit,https://silvr.co,https://twitter.com/silvrco,https://www.facebook.com/getsilvr,https://www.linkedin.com/company/getsilvr,"Silvr reinvents the way entrepreneurs get funded. Financing businesses has not evolved over the last decades: banks prefer to fund assets, and equity is not the best fit for all.  Silvr enables entrepreneurs by building a world where funding is easy to access, scalable, and equity-free. Silvr leverages digital business data to predict future revenues and offer funding in 24 hours. Silvr is headquartered in Paris, is backed by ISAI and Eurazeo, and deploys millions of euros of funding for European entrepreneurs every month.","Financial Services, Professional Services",2,11-50,"Gregory Tappero, Nima Karimi",4,Early Stage Venture,2023-07-03,230000000,EUR,250995799,Debt Financing,18000000,EUR,20556910,Series A,21000000,EUR,24134258,363000000,EUR,403039716,"Bpifrance, Citi, XAnge, Serena, Isai",3,19,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Cuure,https://www.crunchbase.com/organization/cuure-4978,Active,,"Consumer Goods, Dietary Supplements, E-Commerce, Health Care, Retail Technology, Wellness","Paris, Ile-de-France, France","Cuure offers personalized health solutions through tailored vitamin and supplement subscriptions, designed to meet individual health needs.","18,588","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$1M to $10M,2019-03-24,day,,,,,For Profit,https://cuure.com,https://www.twitter.com/cuurevitamins,https://www.facebook.com/cuurevitamins,https://www.linkedin.com/company/cuure,"Cuure offers a tailored approach to vitamins and supplements, where each pack is customized according to individual health needs. By using a combination of data from health questionnaires and DNA tests, Cuure provides custom supplement plans to optimize overall health and wellness. Their approach blends scientific research with personalization to ensure that users receive recommendations suited to their specific goals and body chemistry.","Commerce and Shopping, Consumer Goods, Food and Beverage, Hardware, Health Care, Software",2,11-50,"Hugo Facchin, Jules Marcilhacy",2,Early Stage Venture,2022-09-09,10000000,EUR,10149605,Series A,10000000,EUR,10149605,Series A,11800000,EUR,12295684,11800000,EUR,12295684,"Bpifrance, Kima Ventures, Newfund, Capagro, V3 ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Jus Mundi,https://www.crunchbase.com/organization/jus-mundi,Active,,"Artificial Intelligence (AI), Internet, Legal, Legal Tech, Software","Paris, Ile-de-France, France",Jus Mundi is the search engine for international and arbitration,"18,816","European Union (EU), Europe, Middle East, and Africa (EMEA)",75008,$50M to $100M,2018-01-08,day,,,,,For Profit,https://jusmundi.com/,https://twitter.com/jusmundi_com?lang=en,https://www.facebook.com/JusMundicom/,https://www.linkedin.com/company/jus-mundi,Building the global rule of law is everyone’s responsibility. Jus Mundi democratizes access to all legal resources thanks to a search engine that combines international legal expertise with artificial intelligence,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",4,51-100,"Aurélien Duval, Jean-Rémi de Maistre, Thomas Latterner, Valentin Brondel",4,Early Stage Venture,2024-08-07,20000000,EUR,21854986,Series B,20000000,EUR,21854986,Series B,29500000,EUR,32914524,29500000,EUR,32914524,"FJ Labs, Acequia Capital (AceCap), Acton Capital, C4 Ventures, True Global Ventures (TGV)",4,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Patrowl,https://www.crunchbase.com/organization/patrowl,Active,,"Cyber Security, Penetration Testing","Paris, Ile-de-France, France",Patrowl helps you to identify and harden you External Security Posture with realtime and continuous Pentest-as-a-Service solution,"19,304","European Union (EU), Europe, Middle East, and Africa (EMEA)",75015,$1M to $10M,2020-04-30,day,,,,,For Profit,https://patrowl.io/,https://twitter.com/patrowl_io,https://www.facebook.com/PatOwldotio/,https://www.linkedin.com/company/patrowl/,"Patrowl is an innovative product designed by cybersecurity experts. It automates the detection and remediation of your vulnerabilities to finally be faster and more efficient than cybercriminal organizations. It is built around 4 main principles: - Thanks to Artificial Intelligence coupled with our expertise, Patrowl automates continuous penetration tests. This allows us to identify your assets (known and shadow-it) and vulnerabilities in real time over a wide area. - At a glance, visualize your overall level of security and especially how to improve it. - Real adapted solutions appear on the Dashboard. You will be able to act yourself or quickly transmit the solution directly to the teams concerned and follow the remediation. - Then Patrowl lets you make sure everything has been fixed with one click, by retesting. This solution is simple, easy to learn and makes cybersecurity accessible to everyone. Our watchword: demotivate cybercriminals","Information Technology, Privacy and Security",3,11-50,"Florent MONTEL, Nicolas MATTIOCCO, Vladimir KOLLA",3,Early Stage Venture,2024-09-09,11000000,EUR,12139271,Series A,11000000,EUR,12139271,Series A,15000000,EUR,16174481,15000000,EUR,16174481,"Bpifrance, Swen Capital Partners, Auriga Cyber ​​Ventures, Crédit Mutuel Innovation, Auriga Partners",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Matera,https://www.crunchbase.com/organization/illicopro,Active,,"Accounting, Construction, Real Estate","Paris, Ile-de-France, France",We make the life of co-owners easy !,"19,399","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$100M to $500M,2017-01-01,year,,,,,For Profit,https://www.matera.eu/,https://twitter.com/MateraImmo,https://www.facebook.com/illiCopro/,https://www.linkedin.com/company/materafr,We make the life of co-owners easy !,"Financial Services, Professional Services, Real Estate",3,101-250,"Jeremy Krebs, Raphael Di Meglio, Victor Prigent",5,Early Stage Venture,2023-07-03,7000000,EUR,7639003,Series B,7000000,EUR,7639003,Series B,65787030,USD,65787030,65787030,USD,65787030,"Bpifrance, Index Ventures, Kima Ventures, Samaipata, Crowdcube",5,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
AI Verse,https://www.crunchbase.com/organization/ai-verse,Active,,"Artificial Intelligence (AI), Machine Learning","Sophia Antipolis, Provence-Alpes-Cote d'Azur, France",AI Verse offers a self-service image generator that produces high-quality labeled synthetic datasets for training AI applications,"19,593","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,http://www.ai-verse.com,https://twitter.com/AIVerseDatasets,,https://www.linkedin.com/company/ai-verse,"AI Verse develops a platform for generating high-quality synthetic datasets to train and improve computer vision models. The platform provides on-demand, self-labeled synthetic data, allowing AI teams to bypass the limitations of real-world datasets, such as scarcity, labeling costs, and bias.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,11-50,Benoit Morisset,1,Seed,2021-09-01,2500000,EUR,2960374,Seed,2500000,EUR,2960374,Seed,2500000,EUR,2960374,2500000,EUR,2960374,Turenne Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Meilisearch,https://www.crunchbase.com/organization/meilisearch,Active,,"Cloud Computing, Developer APIs, Developer Tools, Open Source, SaaS, Search Engine, Semantic Search, Software, Vertical Search","Paris, Ile-de-France, France",Open-source search engine API,"20,468","European Union (EU), Europe, Middle East, and Africa (EMEA)",75003,$1M to $10M,2018-11-25,day,,,,,For Profit,https://www.meilisearch.com/,https://twitter.com/meilisearch/,,https://www.linkedin.com/company/13016868/,"Meilisearch is a powerful, fast, open-source, easy-to-use, and deploy search engine. Both searching and indexing are highly customizable.","Internet Services, Software",3,11-50,"Clément Renault, Quentin de Quelen, Thomas Payet",3,Early Stage Venture,2022-10-10,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,21760423,USD,21760423,21760423,USD,21760423,"LocalGlobe, Felicis, Seedcamp, CRV, Mango Capital",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Escape,https://www.crunchbase.com/organization/escape-b74e,Active,,"Artificial Intelligence (AI), Cyber Security, Developer APIs, Enterprise Software, Machine Learning, Network Security","Paris, Ile-de-France, France",Escape - API discovery and API security platform that leverages generative AI to discover and secure all exposed APIs.,"20,611","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,,2020-09-01,day,,,,,For Profit,https://escape.tech,https://twitter.com/escapetechhq,,https://www.linkedin.com/company/escapetech,"Escape helps Application Security teams automate API discovery, API inventory, and API security testing through agentless scanning. It leverages generative AI to discover and secure all your exposed APIs. You can test OWASP Top 10 and complex logic flaws at scale and empower your developers to adopt security in CI/CD. Escape requires no configuration to get started, no agent, and no proxy. It excels in securing GraphQL APIs.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",2,11-50,"Antoine Carossio, Tristan Kalos",3,Seed,2023-06-05,3600000,EUR,3856087,Seed,3600000,EUR,3856087,Seed,5956087,USD,5956087,5956087,USD,5956087,"Y Combinator, Kima Ventures, Frst, IRIS, Irregular Expressions",3,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kinetix,https://www.crunchbase.com/organization/kinetix-661c,Active,,"3D Technology, Animation, Artificial Intelligence (AI), Gaming, Metaverse, Software, Virtual World","Paris, Ile-de-France, France",Kinetix empowers self-expression in the Metaverse with artificial intelligence and no code tools allowing everyone to create 3D animations.,"20,811","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.kinetix.tech,https://twitter.com/Kinetix_studio,https://www.facebook.com/profile.php?id=100046508843326,https://www.linkedin.com/company/kinetixtech,Kinetix is a no-code 3D creation tool that leverages artificial intelligence motion capture to convert videos into 3D animations.,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Gaming, Hardware, Media and Entertainment, Science and Engineering, Software, Video",2,11-50,"Henri Mirande, Yassine Tahi",3,Seed,2022-12-28,,,,Seed,,,,Seed,11000000,USD,11000000,11000000,USD,11000000,"Entrepreneurs First, The Sandbox, Animoca Brands, NAVER Z, AGORANOV",2,16,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nomad Homes,https://www.crunchbase.com/organization/nomad-homes,Active,,"Commercial Real Estate, Real Estate, Real Estate Investment, Trading Platform","Paris, Ile-de-France, France",Nomad Homes is building the vertical AI solution for real estate agents,"20,924","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,day,,,,,For Profit,https://nomadhomes.fr/,https://twitter.com/nomad_homes,https://www.facebook.com/NomadMENA/,https://www.linkedin.com/company/nomad-emea/,"Nomad Homes is a software-enabled marketplace for residential real estate across Europe and the Middle East (EMEA). It currently operates in France, Spain, Portugal, and the UAE. The company empowers agents to better collaborate with one another to boost their earning potential and offers buyers a co-pilot tool to simplify the home buying and mortgage journey. Nomad aims to create the infrastructure to enable more seamless transactions, improving liquidity and market growth.","Financial Services, Lending and Investments, Real Estate",3,51-100,"Damien Drap, Dan Piehler, Helen Chen",4,Early Stage Venture,2023-10-23,20000000,USD,20000000,Series A,20000000,USD,20000000,Series A,44000000,USD,44000000,44000000,USD,44000000,"Goodwater Capital, Acrew Capital, Abstract, Partech, 01 Advisors",4,24,,,,,,,,,,,,,,Private,,,,,,,,,,,
Joko,https://www.crunchbase.com/organization/joko,Active,,"Banking, Location Based Services, Mobile Apps","Paris, Ile-de-France, France",Joko is building the world's first universal shopping app.,"21,521","European Union (EU), Europe, Middle East, and Africa (EMEA)",75004,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.hellojoko.com,,https://www.facebook.com/hellojoko,https://www.linkedin.com/company/hellojoko,"At Joko, we leverage technology to reinvent the shopping experience. Our ambition is to build a product used every day by hundreds of millions of consumers around the world. A product that makes their shopping experience simpler, smoother and more rewarding, whether they shop online or in-store. Want to know more? hellojoko.com/join","Apps, Data and Analytics, Financial Services, Internet Services, Lending and Investments, Mobile, Navigation and Mapping, Software",3,51-100,"Alexandre Hollocou, Nicolas Salat-Baroux, Xavier Starkloff",4,Early Stage Venture,2020-10-08,10000000,EUR,11766755,Series A,10000000,EUR,11766755,Series A,11720000,EUR,13712470,11720000,EUR,13712470,"Partech, Axeleo Capital, AGORANOV, Hedosophia, WILCO",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
