Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Tree.ly,https://www.crunchbase.com/organization/tree-ly,Active,,"Carbon Capture, GreenTech, Sustainability","Dornbirn, Vorarlberg, Austria",Tree.ly does climate protection through the projects in European forests through its SaaS platform and hyperlocal CO2-credits.,"54,844","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-11-01,month,,,,,For Profit,https://tree.ly,https://twitter.com/hitreely,,https://www.linkedin.com/company/hitreely,,Sustainability,2,11-50,"Christian Lutz, Jodok Batlogg",1,Seed,2024-06-28,5000000,EUR,5360085,Seed,5000000,EUR,5360085,Seed,5000000,EUR,5360085,5000000,EUR,5360085,"aws Gründungsfonds, PortfoLion Capital Partners, Symbia VC, TBA Network",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Brightmind.ai,https://www.crunchbase.com/organization/brightmind-ai,Active,,"Medical, Neuroscience","Vienna, Wien, Austria","Personalized brain stimulation brought to everyday life. A novel, effective approach to migraine prevention at home.","55,665","European Union (EU), Europe, Middle East, and Africa (EMEA)",1010,,2022-01-01,year,,,,,For Profit,https://brightmind.ai,,,https://www.linkedin.com/company/brightmind-ai,"Millions of people worldwide suffer from brain-related issues that can already be addressed with the latest breakthroughs in neurotechnology at-home. We leverage cutting edge research to develop drastically better solutions for the greatest challenges to brain health. AI powered, personalized Neurotech Our vision is that Brightmind.AI’s personalized brain stimulation solutions are available in homes worldwide, offering to address globally important challenges to brain health such as pain relief, preventing cognitive decline and treating depression. Our first Use Case – Migraine Current solutions fail to achieve satisfactory outcomes: about 25% of 80 million migraineurs in the US and Europe are dissatisfied with existing treatment options. Research indicates that the stimulation protocol we use reduces migraine attacks by over 50%, for up to 90% of migraineurs.","Biotechnology, Health Care, Science and Engineering",4,1-10,"Florian Lerchbammer-Kreith, Gregor Kowarik, Rene Gilvert, Tamara Gerbert",4,Seed,2024-05-08,800000,USD,800000,Grant,800000,EUR,784160,Pre-Seed,800000,EUR,784160,3035210,USD,3035210,xista science ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aitiologic,https://www.crunchbase.com/organization/aitiologic,Active,,"Pharmaceutical, Precision Medicine, Therapeutics","Vienna, Wien, Austria",Aitiologic is an Austrian precision medicine firm that creates AI-powered solutions for early disease identification and tailored therapy.,"56,665","European Union (EU), Europe, Middle East, and Africa (EMEA)",1030,,2023-06-01,month,,,,,For Profit,https://www.aitiologic.com/,,,,Aitiologic is an Austrian precision medicine firm that creates AI-powered solutions for early disease identification and tailored therapy.,Health Care,,1-10,,2,Seed,2024-10-01,2500000,EUR,2766114,Seed,2500000,EUR,2766114,Seed,2500000,EUR,2766114,2500000,EUR,2766114,"PUSH VC, austria Wirtschaftsservice (aws), The Austrian Research Promotion Agency (FFG), LANA Ventures",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Digicust,https://www.crunchbase.com/organization/digicust,Active,,"Artificial Intelligence (AI), Information Technology, Supply Chain Management","Vienna, Wien, Austria",Digicust provides freight forwarding companies with customs clearance software and a virtual customs robot.,"56,906","European Union (EU), Europe, Middle East, and Africa (EMEA)",1300,$1M to $10M,2020-01-01,year,,,,,For Profit,https://digicust.com,https://twitter.com/digicust,https://www.facebook.com/people/Digicust/100063753990398/,https://www.linkedin.com/company/digicust,"Digicust assists in providing a higher-quality service. They are developing Digital Customs, an AI-based web app that integrates virtual customs robots, provides the filling out of smart customs declarations (Dexter IDP), the examination and request of smart customs documents (Neo), machine customs code classification (Taric), simple, green, safe semi- and/or fully automated, explainable (customs clearance & machine) processes, digital data work without paper consumption and manual data entry, and serves as the foundation for the Int.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",2,11-50,"Ahmad Haj Mosa, Borisav Parmakovic",4,Seed,2023-12-05,1600000,EUR,1727116,Seed,1600000,EUR,1727116,Seed,1800000,EUR,1933019,1800000,EUR,1933019,"Startup Wise Guys, Sofia Angels Ventures, Startup Wise Guys SaaS Milan",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
breathe ilo,https://www.crunchbase.com/organization/breathe-ilo,Active,,"Health Care, Lifestyle, Personal Health","Vienna, Wien, Austria",breathe ilo is the most innovative and easy to use HW/SW combination to assess the ovulation phase of a woman.,"58,504","European Union (EU), Europe, Middle East, and Africa (EMEA)",1050,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.breatheilo.com/,https://twitter.com/breatheilo,https://www.facebook.com/breathe.ilo/,https://www.linkedin.com/company/breatheilo/,"breathe ilo, the easiest way to accurately track fertility - it’s as easy as breathing!  breathe ilo is the world’s first fertility tracker that uses breath analysis to identify a woman’s ovulation pattern and fertile window in a way that is easy and comfortable. The brainchild of Professor Dr. Ludwig Wildt and Dr. Horst Rüther, breathe ilo is a small handheld device synced to an app that reads the breath’s CO2 saturation to determine where a woman is in her cycle with incredible accuracy and can be done at any time of the day. Launched in 2019 as part of the Carbomed Medical solutions GmbH (now Holding company), breathe ilo is an Austrian female empowerment tech start-up on a mission to break the taboo which surrounds speaking out about trying to conceive and cycle tracking. breathe ilo is a woman owned business led by Co-CEO Lisa Krapinger-Rüther & Co-CEO Wernhard Berger. The brand’s ambition is to help women around the world understand their bodies better which creates a positive effect on overall health.","Community and Lifestyle, Health Care",5,11-50,"Bastian Krapinger-Rüther, Horst Rüther, Lisa Krapinger-Rüther, Ludwig Wildt, Wernhard Berger",10,Seed,2020-10-22,3000000,EUR,3544407,Seed,3000000,EUR,3544407,Seed,5857000,EUR,6911220,7344229,EUR,8757838,"aws Gründungsfonds, EASME",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gateway Ventures,https://www.crunchbase.com/organization/primecrowd,Active,,"Angel Investment, Finance, Financial Services, FinTech","Vienna, Wien, Austria",Austria's largest network for startup investors,"58,512","European Union (EU), Europe, Middle East, and Africa (EMEA)",1070,,2015-12-01,month,,,,,For Profit,https://www.gateway.ventures,,,https://www.linkedin.com/company/gatewayventure,"Gateway Ventures is Austria's biggest network of startup investors with currently over 4000 investors. We foster the Austrian and European startup eco-system by connecting investors and startups.  Our startup portfolio covers FinTech, CleanTech, HeathTech, IT & Software, Big Data & Social Impact. We have financed >40 startups with seed fundings over € 30M+ Gateway Ventures was founded in December 2015. Over 1000 investors and 200 partners are currently participating in the network, including European incubators, accelerators and VCs. https://www.gateway.ventures","Financial Services, Lending and Investments",3,11-50,"Ali Mahlodji, Daniel Cronin, Markus Kainz",3,Seed,2018-11-23,1000000,EUR,1133948,Seed,1000000,EUR,1133948,Seed,1000000,EUR,1133948,1000000,EUR,1133948,"QC·VENTURES, BaseTech Ventures, Growth Ninjas, Lion Capital Partners, Rainer Diera",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
GoUrban,https://www.crunchbase.com/organization/gourban,Active,,"Automotive, Boating, Last Mile Transportation, Railroad, SaaS, Software, Transportation","Vienna, Wien, Austria",GoUrban is an operating system for shared transportation service.,"58,521","European Union (EU), Europe, Middle East, and Africa (EMEA)",1160,$1M to $10M,2016-04-02,day,2024-09-09,day,,,For Profit,https://gourban.co,,,https://www.linkedin.com/company/gourban-mobility,"GoUrban is an operating system for the mobility of the present & future. Operators can now manage cars, scooters, moped-sharing systems & more, focusing directly on operations, optimizing units, and cutting irrelevant costs.","Software, Sports, Transportation",2,51-100,"Bojan Jukic, Jonathan Gleixner",5,M&A,2024-03-18,3000000,EUR,3262018,Undisclosed,3000000,EUR,3262018,Undisclosed,3000000,EUR,3262018,3000000,EUR,3262018,"Elevator Ventures, aws Gründungsfonds, MassChallenge, UNIQA Ventures",1,4,,Was Acquired,GoUrban acquired by Wunder Mobility,https://www.crunchbase.com/acquisition/wundermobility-acquires-gourban--44f7eaca,Wunder Mobility,https://www.crunchbase.com/organization/wundermobility,2024-09-09,day,,,,Acquisition,,Private,,,,,,,,,,,2
Finabro,https://www.crunchbase.com/organization/finabro,Active,,"Banking, Finance, Financial Services, FinTech","Vienna, Wien, Austria",FINABRO is your consultant for saving & investing!,"59,611","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.finabro.at/,https://twitter.com/finabrogmbh,https://www.facebook.com/FINABROGmbH/,https://www.linkedin.com/company/finabro,"FINABRO is your consultant for saving & investing!  Proper saving and sensible investing is important for many parts of life. Saving money can be difficult - investing money wisely has become almost impossible. The savings account gives zero interest rates and the different alternative investment forms are risky, intransparent and expensive.  ","Financial Services, Lending and Investments",2,11-50,"Oliver Lintner, Søren Obling",2,Seed,2022-02-04,5000000,EUR,5724577,Seed,5000000,EUR,5724577,Seed,5600000,EUR,6396157,5600000,EUR,6396157,"UNIQA Ventures, Lansdowne Partners, VENPACE, Maciej Kranz",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Firstbird,https://www.crunchbase.com/organization/firstbird,Active,,"Human Resources, Internet, Recruiting, Social Recruiting, Software","Vienna, Wien, Austria","Firstbird, the digital employee referral program, connects people with jobs and companies worldwide with suitable candidates.","63,583","European Union (EU), Europe, Middle East, and Africa (EMEA)",1130,$1M to $10M,2013-03-09,day,2022-01-25,day,,,For Profit,https://www.firstbird.com,http://twitter.com/firstbird,http://www.facebook.com/recruitingfirstbird,https://www.linkedin.com/company/firstbird,"Firstbird, the digital employee referral program, connects people with jobs and companies worldwide with suitable candidates. With Firstbird, employees become brand ambassadors, and referrals become a company’s most successful recruiting channel. Firstbird integrates easily with your ATS to make your life easier.","Administrative Services, Internet Services, Professional Services, Software",3,51-100,"Arnim Wahls, Daniel Winter, Matthias Wolf",6,M&A,2020-03-24,,,,Non-equity Assistance,2000000,EUR,2454235,Seed,5750000,EUR,6764478,5750000,EUR,6764478,"Verve Ventures, SAP.iO, Venionaire Capital, European Super Angels Club, 3wVentures",3,7,,Was Acquired,Firstbird acquired by Radancy,https://www.crunchbase.com/acquisition/radancy-acquires-firstbird--bc2ad4ba,Radancy,https://www.crunchbase.com/organization/radancy,2022-01-25,day,,,,Acquisition,,Private,,,,,,,,,,,2
Kickscale,https://www.crunchbase.com/organization/kickscale,Active,,"Consulting, Information Technology, Software","Vienna, Wien, Austria","Kickscale offers playbooks that help sales teams to improve businesses, especially in the area of lead and opportunity development.","63,848","European Union (EU), Europe, Middle East, and Africa (EMEA)",A-1030,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.kickscale.com/,https://twitter.com/kickscale,https://www.facebook.com/kickscale,https://www.linkedin.com/company/kickscale/,,"Information Technology, Professional Services, Software",,11-50,,2,Seed,2024-09-04,,,,Pre-Seed,,,,Pre-Seed,951000,EUR,1033126,951000,EUR,1033126,"Julius Göllner, The Austrian Research Promotion Agency (FFG), Angels United, Stefan Lederer, Christopher Mueller",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kern Tec,https://www.crunchbase.com/organization/kern-tec,Active,,"B2B, Food Processing, Fruit, Manufacturing","Herzogenburg, Niederosterreich, Austria",Kern Tec is a producer of fruit kernels.,"64,079","European Union (EU), Europe, Middle East, and Africa (EMEA)",3130,$10M to $50M,2019-01-01,year,,,,,For Profit,https://www.kern-tec.com/,,,https://www.linkedin.com/company/11787317,"Kern Tec is a maker of fruit kernels used to create new food products from stone fruit pits. Their products, which are made from cherries, apricots, and plums, are expertly refined into high-quality raw materials like new baking ingredients, sustainable cosmetic oils, fertilizers, and biomass, allowing customers in the baking and food supplement industries to access naturally made raw materials without causing environmental harm.","Food and Beverage, Manufacturing, Other",1,11-50,Luca Fichtinger,6,Early Stage Venture,2023-09-23,12000000,EUR,12796588,Series A,12000000,EUR,12796588,Series A,12100000,EUR,12913816,13594476,USD,13594476,"European Innovation Council, PeakBridge, BayWa Venture, ProVeg Incubator, Telos Impact",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
eyeson,https://www.crunchbase.com/organization/visocon,Active,,"Broadcasting, Cloud Data Services, Collaboration, Developer APIs, Information Technology, SaaS, Software, Unified Communications, Video Conferencing, Video Streaming","Graz, Steiermark, Austria",eyeson cloud-based Live Video API,"64,914","European Union (EU), Europe, Middle East, and Africa (EMEA)",8042,Less than $1M,2017-04-01,day,,,,,For Profit,https://www.eyeson.com,https://twitter.com/eyeson_team,https://www.facebook.com/eyeson.team,https://www.linkedin.com/company/eyeson_team/,"eyeson is a leader in cloud-based video conferencing with managed multipoint video processing technology at a scale. Based on its patented single stream technology, eyeson provides API video services to easily integrate video collaboration in business workflows for full customer engagement. eyeson is managing the cloud capacity, scalable video coding performance and data management for the customer. Based on WebRTC technology, eyeson provides browser-based video meeting integrations on all desktop and mobile devices. eyeson offers B2B focused products used by Forbes 500 companies and named by Gartner as ""cool vendor in unified communications.""","Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video",2,11-50,"Andreas Kröpfl, Michael Wolfgang",7,Seed,2022-03-29,,,,Angel,,,,Angel,3400000,EUR,3829107,3400000,EUR,3829107,"aws Gründungsfonds, eQventure, Hermann Hauser, tecnet equity, i4g Investment",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,3
raicoon,https://www.crunchbase.com/organization/raicoon,Active,,"Analytics, Information Technology, Renewable Energy, Software, Solar","Vienna, Wien, Austria",SaaS solution for autonomous operations of renewable energy,"65,103","European Union (EU), Europe, Middle East, and Africa (EMEA)",1070,$1M to $10M,2018-06-28,day,,,,,For Profit,https://www.raicoon.com,,,https://www.linkedin.com/company/raicoon,,"Data and Analytics, Energy, Information Technology, Natural Resources, Software, Sustainability",,11-50,,2,Seed,2024-09-24,,,,Grant,4000000,EUR,4231479,Seed,4000000,EUR,4231479,4000000,EUR,4231479,"Amazon, PUSH VC, Voltares",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
VALANX Biotech,https://www.crunchbase.com/organization/valanx-biotech,Active,,"Biotechnology, Health Care, Medical, Pharmaceutical","Graz, Steiermark, Austria",VALANX Biotech is a site-specific protein conjugation platform to enable fast and cost efficient protein-drug-conjugates development.,"65,126","European Union (EU), Europe, Middle East, and Africa (EMEA)",8020,$1M to $10M,2017-03-23,day,,,,,For Profit,http://valanx.bio,https://www.twitter.com/valanxbio,https://www.facebook.com/valanxbio/,https://www.linkedin.com/company/valanxbiotech/,VALANX Biotech is a site-specific protein conjugation platform to enable fast and cost efficient protein-drug-conjugates development.,"Biotechnology, Health Care, Science and Engineering",2,11-50,"Michael Lukesch, Patrik Fladischer",10,Seed,2024-07-16,,,,Seed,,,,Seed,2560230,USD,2560230,2728371,USD,2728371,"SOSV, xista science ventures, RebelBio, tecnet equity, austria Wirtschaftsservice (aws)",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
notarity,https://www.crunchbase.com/organization/notarity-d6e4,Active,,"Internet, Legal, Legal Tech, SaaS, Software","Vienna, Wien, Austria",notarity is the most user-friendly platform for fully digital cooperation with notaries.,"65,127","European Union (EU), Europe, Middle East, and Africa (EMEA)",1090,,2021-01-01,year,,,,,For Profit,https://notarity.com/,,https://www.facebook.com/notarity.digital/,https://www.linkedin.com/company/72524235/,notarity is the most user-friendly platform for fully digital collaboration with notaries. Notarize documents online from anywhere at anytime.,"Internet Services, Professional Services, Software",4,11-50,"Alexander Boris Gugler, Jakobus Schuster, Max Pointinger, Sebastian Wodniansky",4,Seed,2023-04-28,,,,Seed,,,,Seed,309875,EUR,367471,309875,EUR,367471,"Vienna Business Agency, austria Wirtschaftsservice (aws), Bernhard Niesner, Big Cheese Ventures, Mantaray",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Visplore,https://www.crunchbase.com/organization/visplore,Active,,"Analytics, Information Services, Information Technology, Software","Vienna, Wien, Austria",Plug-and-play visual analytics for exploring and preparing large data in much less time,"65,495","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-06-01,month,,,,,For Profit,https://visplore.com/,,,https://www.linkedin.com/company/visplore/,Visplore offers visual analysis software for time-series data across all industries.,"Data and Analytics, Information Technology, Software",2,11-50,"Harald Piringer, Thomas Mühlbacher",2,Seed,2023-04-19,2000000,EUR,2190360,Seed,2000000,EUR,2190360,Seed,3000000,EUR,3406154,3000000,EUR,3406154,"Matterwave Ventures, aws Gründungsfonds, Basinghall Partners, seed + speed",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Schrott24,https://www.crunchbase.com/organization/schrott24-gmbh,Active,,"Apps, Internet, Marketplace, Mobile Apps, Web Apps","Graz, Steiermark, Austria",Schrott24 is a managed marketplace for scrap metal.,"65,558","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.schrott24.de,,,https://www.linkedin.com/company/10275481/,"Schrott24 is a B2B-focused managed marketplace for metal scrap. We help recyclers to source more material and scrap metal producers to market their metal waste more efficiently. Besides matching supply and demand, the fulfillment of transactions is processed through our proprietary technology. We digitalize processes and increase the efficiency of the recycling industry.","Apps, Commerce and Shopping, Internet Services, Mobile, Software",2,1-10,"Alexander Schlick, Jan Pannenbäcker",5,Seed,2022-12-21,,,,Seed,,,,Seed,2800000,EUR,3308113,4000000,EUR,4635227,"FJ Labs, European Commission, Statkraft Ventures, startup300, Gisbert Ruehl",1,5,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
S2data,https://www.crunchbase.com/organization/s2data,Active,,Analytics,"Graz, Steiermark, Austria",S2data offers transport optimization in a cloud-based SaaS solution yielding savings up to 30% for costs and CO2 and with full automation.,"66,030","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://s2-data.at/de,,,https://www.linkedin.com/company/s2-data-optimization,S2data offers transport optimization in a cloud-based SaaS solution yielding savings up to 30% for costs and CO2 and with full automation.,Data and Analytics,,11-50,,1,Seed,2024-01-31,2100000,EUR,2268936,Seed,2100000,EUR,2268936,Seed,2100000,EUR,2268936,2100000,EUR,2268936,"Rethink Ventures, D11Z.Ventures, Austria Wirtschaftsservice (AWS), RoxBros",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
App Radar,https://www.crunchbase.com/organization/appers-gmbh,Active,,Internet,"Graz, Steiermark, Austria",App Radar is an AI powered software that is helping apps and mobile games being found within the App Stores.,"66,162","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-11-05,day,2023-11-16,day,,,For Profit,https://appradar.com,https://twitter.com/appradar_com,https://www.facebook.com/appradar/,https://www.linkedin.com/company/appradar,"App Radar is an AI powered software that is helping app start-ups, app marketers and app developers to be discovered within the App Stores and attract new users. App Radar has already helped generating more than 1 billion organic downloads for its customers.",Internet Services,1,11-50,Thomas Kriebernegg,5,M&A,2022-01-27,2000000,EUR,2229128,Venture - Series Unknown,2000000,EUR,2229128,Venture - Series Unknown,5000000,EUR,5523632,5000000,EUR,5523632,"aws Gründungsfonds, eQventure, Michael Altrichter",1,3,1,"Made Acquisitions, Was Acquired",App Radar acquired by SplitMetrics,https://www.crunchbase.com/acquisition/split-metrics-acquires-appers-gmbh--f1b39b86,SplitMetrics,https://www.crunchbase.com/organization/split-metrics,2023-11-16,day,,,,Acquisition,,Private,,,,,,,,,,,
Adverity,https://www.crunchbase.com/organization/adverity,Active,,"Analytics, Big Data, Data Integration, Marketing, SaaS","Vienna, Wien, Austria","Adverity is an integrated data platform for the modern marketer, helping them to connect, manage and use data at scale.","67,058","European Union (EU), Europe, Middle East, and Africa (EMEA)",1010,Less than $1M,2015-01-01,year,,,,,For Profit,https://www.adverity.com,https://www.twitter.com/myadverity,https://www.facebook.com/myadverity,https://www.linkedin.com/company/myadverity,"Adverity is the integrated data platform for connecting, managing and using data at scale.   Providing centralised data management for marketing teams, the platform enables businesses to blend disparate datasets such as marketing, advertising, sales and revenue to create a single source of truth over business performance. Through automated connectivity to hundreds of data sources and destinations, unrivaled data transformation options, and powerful data governance features, Adverity is the easiest way to get your data how you want it, where you want it, and when you need it. Adverity was founded in 2015 and is headquartered in Vienna with offices in London and New York, and currently works with leading brands and agencies including Unilever, Bosch, IKEA, Forbes, GroupM, Publicis, and Dentsu.","Data and Analytics, Information Technology, Sales and Marketing, Software",4,251-500,"Alexander Igelsböck, Andreas Glänzer, Martin Brunthaler, Vlad Gozman",5,Late Stage Venture,2021-08-16,120000000,USD,120000000,Series D,120000000,USD,120000000,Series D,166298686,USD,166298686,166298686,USD,166298686,"Speedinvest, SoftBank Vision Fund, Sapphire Ventures, 42CAP, Mangrove Capital Partners",5,8,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Teachino,https://www.crunchbase.com/organization/teachino,Active,,"EdTech, Education, Primary Education, Secondary Education","Vienna, Wien, Austria",Teachino is an EdTech startup helps teachers to plan and organize lessons.,"67,142","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.teachino.io,,,https://www.linkedin.com/company/teachino,Teachino is an EdTech startup helps teachers to plan and organize lessons.,"Education, Software",1,1-10,Stefan Raffeiner,1,Seed,2024-05-06,2000000,EUR,2154100,Seed,2000000,EUR,2154100,Seed,2000000,EUR,2154100,2000000,EUR,2154100,"Klett Group, TBA Tyrolean Business Angel",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lignovations,https://www.crunchbase.com/organization/lignovations,Active,,"Biotechnology, Chemical Engineering","Tulln, Niederosterreich, Austria",Lignovations provides high-performance ingredients from upcycled biomass lignin.,"67,280","European Union (EU), Europe, Middle East, and Africa (EMEA)",3430,,2021-09-15,day,,,,,For Profit,https://lignovations.com,,,https://www.linkedin.com/company/77269417/,Lignovations patented technology enables the production of lignin particles in the colloidal form enabling maximum performance. Compatible with a wide variety of lignin sources our technology yields a biomaterial that can replace problematic chemicals in consumer products.,"Biotechnology, Science and Engineering",,11-50,,2,Seed,2023-12-04,2200000,EUR,2384255,Seed,2200000,EUR,2384255,Seed,2200000,EUR,2384255,2200000,EUR,2384255,"Borregaard ASA, Valnon Holding",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Investory,https://www.crunchbase.com/organization/investory-io,Active,,"Analytics, Artificial Intelligence (AI), Big Data, Finance, FinTech, SaaS","Vienna, Wien, Austria",Investory is all-in one startup investor relations platform.,"67,374","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-06-01,day,2024-10-03,day,,,For Profit,http://investory.io,https://www.twitter.com/investory_io,https://www.facebook.com/investory.io/,https://www.linkedin.com/company/investory-io/,"Investory is a startup Investor Relations SaaS platform. Enabling data-driven portfolio decision making for VCs and other startup investors. Simplifying investor reporting and enhancing the fundraising process for startups. We aim to revolutionize startup capital markets, leveraging data and artificial intelligence.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",2,1-10,"Florian Tausend, Guillermo Falco",7,M&A,2023-09-03,15000,EUR,16183,Convertible Note,150000,EUR,169640,Seed,1511791,USD,1511791,1527974,USD,1527974,"Speedinvest, Startup Wise Guys, startup300, Vito One",1,4,,Was Acquired,Investory acquired by Quoroom,https://www.crunchbase.com/acquisition/quoroom-acquires-investory-io--da1bf956,Quoroom,https://www.crunchbase.com/organization/quoroom,2024-10-03,day,,,,Acquisition,,Private,,,,,,,,,,,2
Blue Planet Ecosystems,https://www.crunchbase.com/organization/blue-planet-ecosystems,Active,,"Agriculture, Food and Beverage","Vienna, Wien, Austria","Blue Planet Ecosystems designs, builds, and operates artificial ecosystems for sustainable food production.","67,797","European Union (EU), Europe, Middle East, and Africa (EMEA)",1230 Vienna,$1M to $10M,2018-12-12,day,,,,,For Profit,https://www.blueplanetecosystems.com,https://twitter.com/blue_planet_eco,https://www.facebook.com/BluePlanetEcosystems,https://www.linkedin.com/company/blue-planet-ecosystems,Blue Planet Ecosystems turns sunlight into seafood by replicating aquatic ecosystems. We enable the production of organic seafood close to the consumer on any piece of land. https://www.youtube.com/watch?v=0GkJ8RxfoK4,"Agriculture and Farming, Food and Beverage",5,11-50,"Cecile Deterre, Cécile Deterre, Georg Schmitzberger, Paul Schmitzberger, Thomas Daniele",3,Seed,2022-10-05,2500000,EUR,2477966,Grant,2200000,USD,2200000,Seed,2450000,USD,2450000,4927966,USD,4927966,"European Innovation Council, SOSV, IndieBio",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
a:head bio,https://www.crunchbase.com/organization/a-head-bio,Active,,Biotechnology,"Vienna, Wien, Austria",A:head is a biotech company that provides a unique approach to drug development services.,"67,806","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://aheadbio.com/,,,https://www.linkedin.com/company/aheadbio/,"a:head provides a unique approach to drug development services. They develop new therapeutics for the treatment of brain disorders based on human cerebral organoids. Their drug discovery approach is based on human cerebral organoids, a revolutionary, paradigm-shifting new technology that allows the generation of mini-brains from human stem cells in vitro.","Biotechnology, Science and Engineering",,11-50,,2,Seed,2024-10-09,,,,Seed,,,,Seed,4000000,EUR,4481672,4000000,EUR,4481672,red-stars.com,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
