Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Cupffee,https://www.crunchbase.com/organization/cupffee,Active,,"Coffee, Food and Beverage, Snack Food","Plovdiv, Plovdiv, Bulgaria",Cupffee creates and sells edible coffee cups and stirrers.,"95,420","European Union (EU), Europe, Middle East, and Africa (EMEA)",4023,$1M to $10M,2014-01-01,year,,,,,For Profit,https://cupffee.me/,,https://www.facebook.com/cupffee,https://www.linkedin.com/company/cupffee,"Cupffee creates and sells edible coffee cups and stirrers, manufacturing procedure produces no industrial waste, only clean steam and the delicious aroma of freshly baked cookies. Moreover, all leftover materials from the production of cups are utilized as ingredients for other edible products.",Food and Beverage,1,11-50,Miroslav Zapryanov,3,Seed,2023-05-23,1300000,EUR,1400032,Grant,500000,EUR,538474,Pre-Seed,500000,EUR,538474,1988506,USD,1988506,"European Innovation Council, Eleven Ventures, EBRD AgVenture",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Solfy,https://www.crunchbase.com/organization/solfy,Active,,"Banking, Consumer Lending, E-Commerce, Financial Services, FinTech, Information Technology, Payments","San Gwann, NA - Malta, Malta",Interest-free instalment platform and Mobile App,"95,975","European Union (EU), Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",SGN 3000,$1M to $10M,2018-01-01,year,,,,,For Profit,https://solfy.com,https://twitter.com/solfycom,https://www.facebook.com/solfycom/,https://www.linkedin.com/company/solfy/,"Solfy is a Fintech startup which builds a unique international ecosystem of banks, merchants and customers where banks provide loans to customers, customers make purchases using Solfy mobile app and payment cards backed by free loans to be repaid in fixed monthly instalments, merchants finance the loan interest.   Solfy helps all participants of the scheme to solve major problems: for banks to sell more credit products with less risk, to get more clients and increase the volume of retail transactions; for merchants to increase sales and customer loyalty; for customers to have a privilege of interest-free loans for happy shopping.","Commerce and Shopping, Financial Services, Information Technology, Lending and Investments, Payments",3,1-10,"Alena Prystrom, Andrew Basuyeu, Dimitri Zlobin",5,Seed,2022-01-12,,,,Seed,,,,Seed,1219500,EUR,1357242,1219500,EUR,1357242,"Gauss Ventures, NuVX Capital, Minium",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,4
Ambire,https://www.crunchbase.com/organization/ambire-co,Active,,"Advertising, Artificial Intelligence (AI), Blockchain, Information Technology, Internet, Web3","Sofia, Grad Sofiya, Bulgaria",Ambire is a product company that develops Ambire Wallet,"97,145","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2017-01-01,year,,,,,For Profit,https://www.ambire.com,https://twitter.com/AmbireWallet,,https://www.linkedin.com/company/18123916/,Ambire Wallet is a self-custodial Web3 browser extension wallet. It combines power with ease of use for the wider EVM ecostytem. Ambire Wallet has a tradable native token with the ticker symbol $WALLET.,"Advertising, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Internet Services, Other, Sales and Marketing, Science and Engineering, Software",2,11-50,"Dimo Stoyanov, Ivo Georgiev",2,Seed,2021-12-02,3200000,USD,3200000,Seed,3200000,USD,3200000,Seed,3200000,USD,3200000,3200000,USD,3200000,"LAUNCHub Ventures, Ascensive Assets, Momentum 6, Zee Prime Capital, Danish Chaudhry",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Äerd Lab,https://www.crunchbase.com/organization/aerdlab,Active,,"3D Printing, Advanced Materials, Building Material, CleanTech, Construction","Luxembourg, Luxembourg, Luxembourg",3D printing raw clay bricks,"98,115","European Union (EU), Europe, Middle East, and Africa (EMEA)",2328,,2020-12-01,month,,,,,For Profit,http://www.aerdlab.com,https://x.com/AerdLab,https://www.facebook.com/aerd.lab,https://www.linkedin.com/company/aerd-lab/,"Äerd Lab is an innovative manufacturing studio that specializes in producing bricks and decorative elements from clay printed using 3D technology. Our company was born out of a passion for combining modern technology with ecofriendly materials. From the very beginning, our goal was to create products that are not only aesthetically stunning, but also bring real benefits to their users and the environment. Imagine a city of the future, where the temperature of the rooms regulates itself, the acoustics in the interiors are exceptionally good, and you can change the layout of walls, floors, buildings and even furniture at any time, countless times. And all this is thanks to CLAY. Our products are designed not only to meet technical requirements, but also to inspire the creation of modern and sustainable spaces. Äerd means EARTH.","Manufacturing, Real Estate, Science and Engineering, Sustainability",1,1-10,Angelika Bocian-Jaworska,2,Seed,2024-08-31,150000,EUR,165908,Pre-Seed,150000,EUR,165908,Pre-Seed,150000,EUR,165908,300000,EUR,326113,"gener8tor, Luxinnovation, Business Angels",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bookimed,https://www.crunchbase.com/organization/bookimed-com,Active,,"Health Care, Medical, Travel","Kyiv, Kyyiv, Ukraine",Bookimed is a leading international platform for finding the best medical facilities and trip arrangement in the world.,"98,879","Europe, Middle East, and Africa (EMEA)",03056,$10M to $50M,2014-02-15,day,,,,,For Profit,http://bookimed.com,https://x.com/bookimed,https://www.facebook.com/bookimedint,https://www.linkedin.com/company/bookimed/,"Bookimed is a leading international platform for finding the best medical facilities and trip arrangements in the world. 300,000 users from different countries visit the website every month. The company's mission is to help each of them find the best possible solution for medical issues.","Health Care, Travel and Tourism",2,51-100,"Eugene Hotyanov, Evgeniy Kozlov",1,Seed,2017-12-05,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,"AVentures Capital, Nika Tech Family",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bornfight,https://www.crunchbase.com/organization/bornfight,Active,,"Computer, Software","Zagreb, Grad Zagreb, Croatia","Creating successful digital product companies by combining great ideas with business expertise, capital and technical execution.","102,156","European Union (EU), Europe, Middle East, and Africa (EMEA)",10000,,2009-01-01,year,,,,,For Profit,https://www.bornfight.com/,https://twitter.com/bornfight,https://www.facebook.com/Bornfight.company/,https://www.linkedin.com/company/bornfight/,"Creating successful digital product companies by combining great ideas with business expertise, capital and technical execution.","Consumer Electronics, Hardware, Software",2,51-100,"Elena Crnković, Tomislav Grubišić",2,Early Stage Venture,2020-05-28,5800000,EUR,6425674,Series A,5800000,EUR,6425674,Series A,7300000,EUR,8366181,7300000,EUR,8366181,RSG Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
365 Data Science,https://www.crunchbase.com/organization/365-data-science,Active,,"EdTech, Education","Sofia, Grad Sofiya, Bulgaria","An educational career website for aspiring business intelligence analysts, data analysts and data scientists.","102,289","European Union (EU), Europe, Middle East, and Africa (EMEA)",1000,Less than $1M,2017-03-01,month,,,,,For Profit,https://365datascience.com,https://twitter.com/365datascience,https://www.facebook.com/365DataScience/,https://www.linkedin.com/company/18061054/,"At 365 Data Science, we all come to work because we want to solve the biggest problem in data science.  Education.  People who want to enter the field do not know where to start. They wonder whether they need a PhD, or perhaps a few years in a remotely related job. Universities have been slow at adapting their educational offering. In fact, a specialized data science training program is not even offered on most campuses, and when it is, the prerequisites of statistical and mathematical knowledge can be intimidating. All this results in an environment where companies struggle to find well-prepared candidates who have acquired the necessary expertise and are ready to start their data science career.  This is how 365 Data Science started. We are a group of friends turned start-up enthusiasts. Our journey began in 2017 with the mission to create the world’s most accessible and intuitive data science training materials.","Education, Software",2,11-50,"Iliya Valchanov, Nedko Krastev",2,Seed,2024-02-22,400000,EUR,433024,Seed,400000,EUR,433024,Seed,533024,USD,533024,533024,USD,533024,"New Vision 3, Iliya Valchanov, Nedko Krastev",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ziggu,https://www.crunchbase.com/organization/ziggu,Active,,"Computer, PropTech, Software","Esch-sur-alzette, Luxembourg, Luxembourg","Ziggu offers a cloud solution for Real Estate Developers operating in residential markets to manage sales, construction and customers.","104,541","European Union (EU), Europe, Middle East, and Africa (EMEA)",L-4362,$1M to $10M,2017-03-28,day,,,,,For Profit,http://ziggu.io/,https://twitter.com/ziggusoftware,https://www.facebook.com/ziggusoftware/,https://www.linkedin.com/company/17979958/,"Ziggu is a proptech company that offers real estate professionals digital tools to manage the complexity of construction and above all to better inform and engage homebuyers. Ziggu Engage, offers residential property developers a way to manage, track and update information about their customers in a secure and user friendly way. At the same time homebuyers are able to login 24/7 to their personal platform to get updates on construction, browse files, schedule appointments, ask and review questions, make decisions and track invoices. Ziggu Construction View is also available as a standalone solution, suited for a range of different construction professionals such as general contractors, architects, banks, insurance companies etc…","Consumer Electronics, Hardware, Real Estate, Software",3,1-10,"David Winter, Vincent Impe, Yannick Bontinckx",2,Seed,2020-10-01,1000000,EUR,1174405,Seed,1000000,EUR,1174405,Seed,1000000,EUR,1174405,1234856,USD,1234856,"PMV, Torus Capital, Hot DesQ",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
eBag.bg,https://www.crunchbase.com/organization/ebag-bg,Active,,"Consumer Goods, E-Commerce, Food and Beverage, Shopping","Sofia, Grad Sofiya, Bulgaria",eBag.bg is an online supermarket.,"104,780","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2014-01-01,year,,,,,For Profit,https://www.ebag.bg/,,https://www.facebook.com/pg/eBAGbg/,https://www.linkedin.com/company/ebag-bg,"eBag is an online grocery retail platform that sells food and groceries. The platform of the company provides a diverse range of farm and dairy goods, fresh fruits and vegetables, and the ability for customers to purchase products online and have them delivered to their homes.","Commerce and Shopping, Consumer Goods, Food and Beverage",1,11-50,Ivan Alexandrov,3,Seed,2023-11-01,275586,EUR,291743,Seed,275586,EUR,291743,Seed,925586,EUR,1036480,925586,EUR,1036480,"Hristo Hristov, HR Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
BiteMe Nutrition,https://www.crunchbase.com/organization/biteme-nutrition,Active,,"Food and Beverage, Nutrition, Snack Food","Zagreb, Grad Zagreb, Croatia","BiteMe Nutrition is a food production company that offers vegan, organic, plant-based, gluten, and additive-free snacks.","104,814","European Union (EU), Europe, Middle East, and Africa (EMEA)",10000,,2019-10-17,day,2025-01-28,day,,,For Profit,https://biteme-nutrition.com/,,https://www.facebook.com/BMNaturalNutrition/,https://www.linkedin.com/company/biteme-nutrition/,"BITE ME is a premium, all-natural brand with no compromise on the quality of its ingredients or the power of its delivery. It caters to forward-thinking and fits consumers who cherish their well-being and care about the quality of their meals, snacks, and the general structure of their nutrition.","Food and Beverage, Health Care",4,1-10,"Edo Mujkić, Luka Mujkić, Martin Kandus, Petra Mihalić",4,M&A,2023-10-01,250000,EUR,264103,Pre-Seed,250000,EUR,264103,Pre-Seed,1260000,EUR,1377767,1260000,EUR,1377767,"Feelsgood, Viktor Marohnic, Niels Bogerd, Boris Erzen, Igor Draskovic",1,7,,Was Acquired,BiteMe Nutrition acquired by Juicefast,https://www.crunchbase.com/acquisition/juicefast-acquires-biteme-nutrition--65066d61,Juicefast,https://www.crunchbase.com/organization/juicefast,2025-01-28,day,,,,Acquisition,,Private,,,,,,,,,,,
Ispolink,https://www.crunchbase.com/organization/ispolink,Active,,"Blockchain, Cryptocurrency, EdTech, Human Resources, Metaverse, Recruiting, Software, Web3","Sofia, Grad Sofiya, Bulgaria",Ispolink is a metaverse-based platform designed for web3 talents.,"104,869","European Union (EU), Europe, Middle East, and Africa (EMEA)",1407,,2020-03-06,day,,,,,For Profit,https://ispolink.com/,https://twitter.com/ispolink,,https://www.linkedin.com/company/42473350/,"Ispolink is a metaverse-based platform designed for web3 talents. Ispolink is a gamified cross-chain platform for developers that allows blockchain, metaverse, DeFi, and gaming companies to source top Web3 talent using AI-powered algorithms. To accomplish this, Ispolinks provides a comprehensive end-to-end solution that equips businesses with a full set of tools to seamlessly navigate the entire selection process and source talent in the blink of an eye. Its decentralized, multi-chain, interoperable solution allows users to scale the platform by using a native ISP token.","Administrative Services, Blockchain and Cryptocurrency, Education, Financial Services, Internet Services, Media and Entertainment, Other, Payments, Professional Services, Software",2,1-10,"Emanuil Pavlov, Nikolay Pavlov",1,Seed,2021-05-05,1600000,USD,1600000,Seed,1600000,USD,1600000,Seed,1600000,USD,1600000,1600000,USD,1600000,"Gate.io, MV Global, DAO Maker, Danish Chaudhry, Genblock Capital",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Odds Scanner,https://www.crunchbase.com/organization/costa-media,Active,,"Advertising, Marketing","Qormi, NA - Malta, Malta",Odds Scanner combines technology and content to deliver ready-to-buy players in competitive iGaming markets.,"107,595","European Union (EU), Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://oddsscanner.com/corporate,,,https://www.linkedin.com/company/costa-media/,"Odds Scanner was founded in 2019 as Costa Media by three Portuguese entrepreneurs with decades of combined experience in marketing and iGaming. The company’s focus is to create unique player acquisition and engagement channels that bring long-term results for our partners. Combining our expertise in media buying, PPC, SEO, content and technology, Odds Scanner has become a global company and one of the fastest-growing iGaming marketing brands in Brazil. Targeting primarily Portuguese, Spanish and English speaking markets, Odds Scanner aims to become a leading company globally, bringing acquisition and retention solutions to our partners through technology and engaging content.","Advertising, Sales and Marketing",1,11-50,Gonçalo Costa,2,Seed,2020-02-05,550000,EUR,605082,Seed,550000,EUR,605082,Seed,550000,EUR,605082,550000,EUR,605082,"Christian Edler, Growth Box Ventures, SeedStake",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Businessmap (formerly Kanbanize),https://www.crunchbase.com/organization/kanbanize,Active,,"Collaboration, Project Management, SaaS, Software","Sofia, Grad Sofiya, Bulgaria",Businessmap is a Lean portfolio management platform for strategy execution.,"108,344","European Union (EU), Europe, Middle East, and Africa (EMEA)",1303,$1M to $10M,2008-01-01,year,,,,,For Profit,https://businessmap.io/,https://x.com/businessmapHQ,https://www.facebook.com/businessmapHQ,https://www.linkedin.com/company/businessmap-hq/,"Designed for enterprise agility, Businessmap helps organizations align strategic goals with daily work through workspaces, OKRs/KPIs, whiteboards, dashboards, flexible boards, etc.—all in one platform. Built on Lean/Agile principles and enhanced by AI, Businessmap improves operational efficiency, reduces costs, and accelerates project delivery by replacing disconnected tools with a unified solution.","Administrative Services, Other, Software",3,51-100,"Bisser Ivanov, Christo Stalev, Dimitar Karaivanov",4,Seed,2016-07-01,350000,EUR,389842,Seed,350000,EUR,389842,Seed,603600,EUR,729673,603600,EUR,729673,Eleven Ventures,,1,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
ONDO Smart Farming Solutions,https://www.crunchbase.com/organization/ondo,Active,,"Agriculture, Consulting, Farming, Information Technology, Internet of Things, Software Engineering","Sofia, Grad Sofiya, Bulgaria",ONDO helps to improve the sustainability and profitability of small & medium-sized crop farms by unlocking enterprise-grade farm automation.,"110,041","European Union (EU), Europe, Middle East, and Africa (EMEA)",1303,$1M to $10M,2020-03-13,day,,,,,For Profit,https://ondo.io/,https://www.twitter.com/smartondo,https://www.facebook.com/ondo.irrigation,https://www.linkedin.com/company/ondo-bg/,"ONDO is an all-in-one automated system for precise irrigation, fertigation, and climate control for various crops. ONDO helps farmers reduce the time and effort needed to control the irrigation and nutrition processes, thus decreasing the usage of water, energy, and other precious resources. It enables the automation of routine processes, thus minimizing human labor and errors.","Agriculture and Farming, Information Technology, Internet Services, Professional Services, Science and Engineering, Software",2,11-50,"Ilia Iordanov, Ivan Dragoev",3,Seed,2023-04-25,50000,USD,50000,Grant,1000000,EUR,1223254,Seed,1300000,EUR,1557499,1607499,USD,1607499,"BrightCap Ventures, Eleven Ventures, Sofia Angels Ventures, MFG Invest, EBRD AgVenture",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Content Insights,https://www.crunchbase.com/organization/content360,Active,,"Analytics, Brand Marketing, Digital Media, Publishing, SaaS","Sofia, Grad Sofiya, Bulgaria",Content Insights is a SaaS editorial intelligence suite providing information on how to have more effective and efficient content production,"110,763","European Union (EU), Europe, Middle East, and Africa (EMEA)",1000,$1M to $10M,2014-04-24,day,,,,,For Profit,http://contentinsights.com,https://www.twitter.com/insightspeople,,https://www.linkedin.com/company/content-insights-ead/,"Helping online publishers evaluate, benchmark and rank content and authors' performance across platforms and languages","Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Software",3,11-50,"Dejan Nikolic, Dragutin Miletic, Ilija Susa",6,Seed,2018-06-27,2100000,EUR,2428125,Seed,2100000,EUR,2428125,Seed,4145000,EUR,4722018,4220000,EUR,4822733,"Eleven Ventures, North Base Media, South Central Ventures, NEVEQ",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,2
SpectreXR,https://www.crunchbase.com/organization/spectrexr,Active,,"Augmented Reality, Virtual Reality","Valpovo, Osjecko-Baranjska, Croatia","SpectreXR is startup company that specializes in developing realistic human hand interactions for virtual, augmented, and mixed reality.","110,898","European Union (EU), Europe, Middle East, and Africa (EMEA)",31550,Less than $1M,2016-10-06,day,,,,,For Profit,https://spectrexr.io/,,,https://www.linkedin.com/company/spectrexr,"SpectreXR is a leading startup specializing in developing real-world hand interactions for virtual and augmented reality.  Our complete cross-platform, no-code framework, OctoXR, solves the problem of implementing and simulating real-world hand interactions for any VR or AR project that uses hands as controllers and integrates with any hardware that uses hand-tracking technology.  Welcome to the next reality!","Hardware, Software",1,1-10,Ivan Rajkovic,2,Seed,2023-06-01,350000,EUR,376624,Seed,350000,EUR,376624,Seed,550000,EUR,595482,550000,EUR,595482,"Startup Wise Guys, ZAKA VC, Fil Rouge Capital (FRC)",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hirio,https://www.crunchbase.com/organization/hirio-6814,Active,,"Artificial Intelligence (AI), Employment, Internet","Kyiv, Kyyiv, Ukraine",Hirio is a data-driven platform that utilizes artificial intelligence to create tools for automating the recruitment process.,"111,358","Europe, Middle East, and Africa (EMEA)",04050,$1M to $10M,2019-01-01,year,,,,,For Profit,https://hirio.co/,,,https://www.linkedin.com/company/hirio,"Hirio develops an online tool using artificial intelligence to automate recruiting a large number of employees. It provides a digital platform to lessen repetitive work, organize candidate information, and filter qualifications per job. Hirio was founded in 2020 and is based in Kyiv, Ukraine.","Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",,11-50,,1,Seed,2021-01-25,330000,EUR,400714,Pre-Seed,330000,EUR,400714,Pre-Seed,330000,EUR,400714,330000,EUR,400714,"Startup Wise Guys, Ragnar Sass, Martin Henk, Martin Tajur, Jevgeni Kabanov",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Team Schedule,https://www.crunchbase.com/organization/team-schedule,Active,,"Artificial Intelligence (AI), Bookkeeping and Payroll, Cloud Data Services","Sofia, Grad Sofiya, Bulgaria",Team Schedule is a software firm that offers cloud extensions for SAP SuccessFactors that facilitate business shift scheduling.,"112,219","European Union (EU), Europe, Middle East, and Africa (EMEA)",1729,,2020-01-01,year,,,,,For Profit,https://teamschedule.digital/,,,https://www.linkedin.com/company/teamschedule/,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software",,11-50,,1,Seed,2024-03-01,1000000,EUR,1084540,Seed,1000000,EUR,1084540,Seed,1000000,EUR,1084540,1000000,EUR,1084540,Vitosha Venture Partners,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Databourg Systems,https://www.crunchbase.com/organization/databourg-systems,Active,,"Environmental Engineering, GreenTech, Information Services","Luxembourg, Luxembourg, Luxembourg",Databourg Systems provides rainfall intelligence to business and institutional users.,"113,166","European Union (EU), Europe, Middle East, and Africa (EMEA)",1911,Less than $1M,2017-01-01,year,2024-11-15,day,,,For Profit,https://databourg.systems/,https://twitter.com/databourg,,https://www.linkedin.com/company/databourg-systems,Databourg Systems provides rainfall intelligence to business and institutional users. The company is a start-up company conceived from innovative technology developed at the University of Luxembourg for environmental monitoring using satellite networks.,"Information Technology, Science and Engineering, Sustainability",,1-10,,2,M&A,2023-11-20,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,"ADB Ventures, Luxembourg-City Incubator",2,2,,Was Acquired,Databourg Systems acquired by Komunidad,https://www.crunchbase.com/acquisition/komunidad-acquires-databourg-systems--da6b6433,Komunidad,https://www.crunchbase.com/organization/komunidad,2024-11-15,day,,,,Acquisition,,Private,,,,,,,,,,,
Electronic KYC,https://www.crunchbase.com/organization/electronic-kyc,Active,,"Biometrics, Financial Services, Information Technology","Kyiv, Kyyiv, Ukraine",Electronic KYC provides identity verification and onboarding process for customers.,"114,131","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://elkyc.com/,,,https://www.linkedin.com/company/elkyc/,"Electronic KYC provides customer verification solutions for business sectors. That offers video verification, 3D liveness detection, 2Factor authentication, and address verification features.","Biotechnology, Data and Analytics, Financial Services, Information Technology, Science and Engineering",2,1-10,"Denys Galenko, Viktor Plotnikov",3,Seed,2023-05-02,10000,USD,10000,Grant,250000,EUR,257506,Seed,250000,EUR,257506,292506,USD,292506,"Ukrainian Startup Fund, Mastercard Start Path, Czysta3.vc",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CourseDot,https://www.crunchbase.com/organization/coursedot,Active,,Knowledge Management,"Sofia, Grad Sofiya, Bulgaria",CourseDot is an online marketplace for IT training courses.,"116,088","European Union (EU), Europe, Middle East, and Africa (EMEA)",1000,,2015-04-01,day,,,,,For Profit,https://coursedot.com/,https://www.twitter.com/coursedotcom,https://www.facebook.com/coursedot,https://www.linkedin.com/company/coursedot,CourseDot is an online marketplace for IT training courses.,"Administrative Services, Other",,1-10,,5,Seed,2021-06-30,850000,EUR,1007972,Seed,850000,EUR,1007972,Seed,900000,EUR,1063930,1250000,EUR,1452925,"Eleven Ventures, UniCredit Bulbank",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Re:benefit,https://www.crunchbase.com/organization/re-benefit,Active,,"Consulting, Information Technology","Sofia, Grad Sofiya, Bulgaria",Re:Benefit pioneers in the market of benefits management platform.,"116,564","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://rebenefit.bg/,,,https://www.linkedin.com/company/re-benefit/,Re:Benefit pioneers in the market of benefits management platforms in Bulgaria and is among the most flexible and innovative solutions of its kind.,"Information Technology, Professional Services",,1-10,,2,Seed,2022-11-17,1200000,EUR,1243339,Seed,1200000,EUR,1243339,Seed,1250000,EUR,1303967,1250000,EUR,1303967,"Impetus Capital, Innovation Capital, Vitosha Venture Partners, New Vision 3",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
ProsFit Technologies,https://www.crunchbase.com/organization/prosfit,Active,,"3D Printing, Assistive Technology, Health Care, Medical Device, Software","Sofia, Grad Sofiya, Bulgaria",A key motivation for the ProsFit team is building the capability to accommodate the increasing number of amputees.,"116,589","European Union (EU), Europe, Middle East, and Africa (EMEA)",1407,$1M to $10M,2013-01-01,year,,,,,For Profit,https://prosfit.com/,https://twitter.com/ProsFit,https://www.facebook.com/prosfit,https://www.linkedin.com/company/prosfit,"A key motivation for the ProsFit team is building the capability to accommodate the increasing number of amputees, at the same time dramatically improving their experience. We aim to play our part in enabling mobility and integration in society.","Health Care, Manufacturing, Software",2,1-10,"Alan Hutchison, Christopher Hutchison",5,Seed,2019-12-27,905000,EUR,1011310,Seed,905000,EUR,1011310,Seed,3950000,EUR,4552293,3950000,EUR,4552293,LAUNCHub Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
2CrazyNFT,https://www.crunchbase.com/organization/2crazynft,Active,,"Bitcoin, Blockchain, Cryptocurrency, Web Development","Sliema, NA - Malta, Malta",2CrazyNFT is an esports platform for NFT.,"116,691","European Union (EU), Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.2crazynft.com,https://twitter.com/2crazylive,,https://www.linkedin.com/company/2crazynft,"2crazynft provides NFT, NFTgaming, crypto, and bitcoin. They provide players with their revolutionary NFT platform, gaming, and eSports. They offer by placing a bid with tokens, enabling users to play against them.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,11-50,,1,Seed,2021-06-02,1700000,USD,1700000,Seed,1700000,USD,1700000,Seed,1700000,USD,1700000,1700000,USD,1700000,"X21 Digital, GD10 Ventures, GTA Ventures, Blocksync Ventures, Minted Lab",,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Love&Live,https://www.crunchbase.com/organization/love-live-fashion-group,Active,,"E-Commerce, Fashion","Kyiv, Kyyiv, Ukraine","Selling own brands clothes, shoes and accessories online","117,911","Europe, Middle East, and Africa (EMEA)",01001,Less than $1M,2016-09-01,day,,,,,For Profit,https://loveandlive.ua,,https://www.facebook.com/loveandlivebrand,https://www.linkedin.com/company/love-and-live,"Fast Fashion Retailer Selling Own Brand Clothes, Shoes, and Accessories","Clothing and Apparel, Commerce and Shopping, Design",2,11-50,"Kateryna Ivanenko, Oleksii Omelianchuk",3,Seed,2020-04-28,,,,Seed,,,,Seed,600000,USD,600000,600000,USD,600000,SMRK VC Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Transmetrics,https://www.crunchbase.com/organization/transmetrics,Active,,"Analytics, Artificial Intelligence (AI), B2B, Business Intelligence, Logistics, Machine Learning, Predictive Analytics, SaaS, Shipping, Transportation","Sofia, Grad Sofiya, Bulgaria",Transmetrics optimizes logistics planning and asset management by leveraging the power of predictive analytics and artificial intelligence.,"120,493","European Union (EU), Europe, Middle East, and Africa (EMEA)",1303,Less than $1M,2013-03-18,day,,,,,For Profit,https://www.transmetrics.ai/,https://twitter.com/Transmetrix,https://www.facebook.com/transmetrics.eu,https://www.linkedin.com/company/3033591,"As a state-of-the-art AI platform developed exclusively for the Supply Chain, Transmetrics optimizes transport planning by leveraging the power of predictive analytics and machine learning. Transmetrics combines the strengths of humans with those of AI, ensuring the highest operational benefits, and reducing the environmental impact of logistics.  Transmetrics has developed a unique approach for analyzing, modeling, and predicting transport flows with very high accuracy. Our unrivaled technology requires a rare combination of knowledge in multiple disciplines, something unique to Transmetrics. Our advantage comes from having strong experience in both the technical (Big Data and Predictive Analytics) and domain (Transport and Logistics) areas. Our products have brought significant benefits to the top-tier logistics companies worldwide that have experienced an up to 25% reduction in transport costs while increasing their fleet utilization up to 14% and maintaining high service levels.  This project has received funding from the European Union’s Horizon 2020 research and innovation programme under grant agreement No 945610.","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software, Transportation",4,11-50,"Alexander Petkov, Anna Shaposhnikova, Asparuh Koev, Rado Nikolov",11,Seed,2023-09-15,1700000,EUR,1813997,Grant,1540000,EUR,1782874,Seed,3150000,EUR,3653929,9020000,EUR,9985114,"European Innovation Council, European Commission, LAUNCHub Ventures, Impetus Capital, NextGenerationEU",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
