Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Starcart,https://www.crunchbase.com/organization/starcart,Active,,"Consumer Goods, E-Commerce, E-Commerce Platforms, Online Portals","Helsinki, Southern Finland, Finland","Starcart is an online shopping tool that allows you to buy anything, from anywhere, with one button.","60,636","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2021-01-01,year,,,,,For Profit,http://www.starcart.com/,https://twitter.com/StarcartCom,https://www.facebook.com/StarcartCom,https://www.linkedin.com/company/starcart,Starcart is an online store that offers a wide range of products and allows the customers to compare its prices. The company was founded in 2021.,"Commerce and Shopping, Consumer Goods, Internet Services",2,1-10,"Lauri Piispanen, Pasi Ilola",3,Seed,2023-08-28,3100000,EUR,3355963,Seed,3100000,EUR,3355963,Seed,4500000,EUR,4816036,4900000,EUR,5249063,"Business Finland, Inventure, Niko Derome, Ville Vesterinen",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aurora Propulsion Technologies,https://www.crunchbase.com/organization/aurora-propulsion-technologies,Active,,"Communities, Real Estate, Space Travel","Epoo, Southern Finland, Finland",Aurora Propulsion Technologies provides satellite manufacturers with reliable mass-produced and components for attitude and orbit control.,"60,893","European Union (EU), Nordic Countries, Scandinavia",02150,$1M to $10M,2018-09-17,day,,,,,For Profit,https://www.aurorapt.fi/home/,https://twitter.com/AuroraPropulsio,,https://www.linkedin.com/company/aurora-pt/,"Aurora Propulsion Technologies provides satellite manufacturers with highly reliable mass-produced and high quality, components for attitude (orientation) and orbit control. The vision is to enable small (1- 15 kg) satellite manufacturers to be able to conduct their satellite missions effectively and take their satellites anywhere, be it to Low Earth orbit or other planets in the solar system.","Community and Lifestyle, Real Estate, Transportation",2,11-50,"Perttu Yli-Opas, Roope Takala",3,Seed,2022-12-19,,,,Seed,,,,Seed,1700000,EUR,1993347,4086562,EUR,4358875,"European Innovation Council, Practica Capital, Tesi, The Flying Object",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lygg,https://www.crunchbase.com/organization/flymaas,Active,,"Air Transportation, Apps, Electric Vehicle, Information Technology, Mobile, Mobile Apps, Ride Sharing, Subscription Service, Transportation","Vantaa, Southern Finland, Finland",Smart Mobility Platform - creating connections when before was none,"61,327","European Union (EU), Nordic Countries, Scandinavia",01530,$1M to $10M,2020-11-01,day,,,,,For Profit,http://www.lygg.com,https://twitter.com/lygg_app,https://www.facebook.com/LYGG-106792938263938,https://www.linkedin.com/company/lyggapp/,Smart Mobility Platform business providing connection even when before was none,"Apps, Information Technology, Mobile, Other, Software, Transportation",2,11-50,"Jari Viinikkala, Roope Kekäläinen",7,Seed,2023-06-27,1100000,EUR,1205330,Seed,1100000,EUR,1205330,Seed,2405000,EUR,2684469,3105000,EUR,3431717,"Superhero Capital, Business Finland, Nordea",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vensum Power,https://www.crunchbase.com/organization/vensum-power,Active,,"Energy, Renewable Energy","Helsinki, Southern Finland, Finland",Next big leap in power conversion efficiency,"61,503","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.vensum.com,,,,,"Energy, Sustainability",1,1-10,Mika Marjalaakso,2,Seed,2023-05-26,2100000,EUR,2253582,Seed,2100000,EUR,2253582,Seed,2100000,EUR,2253582,3800000,EUR,4077910,"Lifeline Ventures, Business Finland, Grid.vc, Harjavalta Oy",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Liquid Sun,https://www.crunchbase.com/organization/liquid-sun,Active,,"Power Grid, Renewable Energy","Tampere, Western Finland, Finland",Liquid Sun is a new breed of green tech that converts CO2 into fossil-free fuels.,"62,338","European Union (EU), Nordic Countries, Scandinavia",33720,,2022-01-01,year,,,,,For Profit,https://www.liquidsun.fi,,,https://www.linkedin.com/company/liquidsunltd,Liquid Sun is a new breed of green tech that converts CO2 into fossil-free fuels. Liquid Sun is at the forefront of transforming fossil fuel-free chemicals and green energy solutions because a fossil fuel-free future is essential and it eliminates the need for fossil fuels to keep our planet breathing.,"Energy, Sustainability",,1-10,,2,Seed,2024-11-28,4000000,EUR,4224101,Seed,4000000,EUR,4224101,Seed,5000000,EUR,5294655,5000000,EUR,5294655,"Voima Ventures, Failup Ventures, Business Finland",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Chipmetrics,https://www.crunchbase.com/organization/chipmetrics,Active,,"Electronics, Manufacturing","Joensuu, Eastern Finland, Finland","Nanotechnology, metrology","62,407","European Union (EU), Nordic Countries, Scandinavia",80110,$1M to $10M,2019-11-24,day,,,,,For Profit,https://chipmetrics.com/,,,https://www.linkedin.com/company/chipmetrics/about/,"Test chip, test elements and test wafer business concept builder for advanced materials and microelectronics manufacturing.  Expert in thin film conformality characterization. Mission is to accelerate applications of conformal 3D thin films. Main product line: PillarHall test chips.","Consumer Electronics, Hardware, Manufacturing",1,1-10,Mikko Utriainen,3,Seed,2024-01-24,2400000,EUR,2611512,Seed,2400000,EUR,2611512,Seed,2400000,EUR,2611512,2400000,EUR,2611512,"High-Tech Gruenderfonds, Innovestor, Redstone.VC, OCCIDENT",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Builderhead,https://www.crunchbase.com/organization/builderhead,Active,,"Construction, Property Development, Property Management, PropTech, Real Estate, Software","Helsinki, Southern Finland, Finland",#1 Project Management Platform for Real Estate and Renewable Energy Developers,"62,771","European Union (EU), Nordic Countries, Scandinavia",00770,$1M to $10M,2018-11-01,day,,,,,For Profit,https://builderhead.com,,https://www.facebook.com/builderhead,https://www.linkedin.com/company/builderhead/,#1 Project Management Platform for Real Estate and Renewable Energy Developers - The place where real estate development and seamless project execution meets cutting-edge AI. We offer a unique combination of portfolio and project management tools with collaboration and automation features to make project development and management smooth and simple.,"Real Estate, Software",3,1-10,"Julius Tuomikoski, Sami Kivensalo, Sven Laater",5,,2024-10-31,360000,EUR,391826,Venture - Series Unknown,360000,EUR,391826,Venture - Series Unknown,1675258,EUR,1898558,1855258,EUR,2090555,"Superhero Capital, Ali Omar, Sofokus, Korpun Siemen, Teemu Jokinen",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Measurlabs,https://www.crunchbase.com/organization/measurlabs,Active,,"Animal Feed, Construction, Food and Beverage, Life Science, Manufacturing, Marketplace, Medical Device, Pharmaceutical, Semiconductor","Helsinki, Southern Finland, Finland",We combine the best services of over 900 laboratories to offer all measurements from one place.,"63,210","European Union (EU), Nordic Countries, Scandinavia",00300,,2017-03-06,day,,,,,For Profit,https://measurlabs.com,https://twitter.com/measurlabs,https://www.facebook.com/measurlabs/,https://www.linkedin.com/company/measurlabs/,Measurlabs is a provider of laboratory analyses and testing services. We work with more than 900 of the best laboratories in the world and offer all their services in one place. We make it incredibly easy for product developers and quality assurance professionals to get the information they need from their materials. We take care of all the hassle that is included in providing testing services. Our customers send the samples to us and we send the results to the customer.,"Agriculture and Farming, Biotechnology, Commerce and Shopping, Food and Beverage, Hardware, Health Care, Manufacturing, Real Estate, Science and Engineering",2,11-50,"Kalle Lagerblom, Teemu Myllymäki",3,Seed,2023-09-01,2500000,EUR,2696875,Seed,2500000,EUR,2696875,Seed,3000000,EUR,3291061,4300000,EUR,4696324,"Lifeline Ventures, VentureFriends, Tesi, Curus",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Curious AI Company,https://www.crunchbase.com/organization/the-curious-al-company,Closed,,"Artificial Intelligence (AI), Machine Learning","Helsinki, Southern Finland, Finland","Curious AI is a deep tech startup. Building on decades of research, we build future AI components capable of e.g. autonomy and exploration.","63,578","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2015-01-01,year,,,2023-03-13,day,For Profit,http://www.thecuriousaicompany.com/,,,https://www.linkedin.com/company/the-curious-ai-company,"Deep good. Unsupervised better. The Curious AI Company is making the digital co-workers of the future. The Curious AI Company develops artificial general intelligence (AI). The company focuses on autonomous and interactive machine learning technologies. Building on more than two decades of work in bio-inspired AI by founder Harri Valpola, PhD, Curious AI delivers industrial pilot projects while building a long-term, complete AI deep tech portfolio.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",5,11-50,"Antti Rasmus, Harri Valpola, Mathias Berglund, Tapani Raiko, Timo Haanpää",4,,2017-09-23,3670000,USD,3670000,Venture - Series Unknown,3670000,USD,3670000,Venture - Series Unknown,4565330,USD,4565330,5898207,USD,5898207,"Lifeline Ventures, Balderton Capital, DCVC, Avant Global, Invus",,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Epicbrief,https://www.crunchbase.com/organization/epicbrief,Active,,"B2B, Business Development, Sales","Helsinki, Southern Finland, Finland",Epicbrief joins hundreds of sales representatives on a quest to improve the significance and value of human work in sales.,"63,585","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2022-01-01,year,,,,,For Profit,https://www.epicbrief.com,,,https://www.linkedin.com/company/epicbrief,Epicbrief joins hundreds of sales representatives on a quest to improve the significance and value of human work in sales.,"Other, Professional Services, Sales and Marketing",2,11-50,"Anton Dobrzhanskiy, Miro Putkonen",1,Seed,2023-04-24,1000000,EUR,1105746,Pre-Seed,1000000,EUR,1105746,Pre-Seed,1000000,EUR,1105746,1000000,EUR,1105746,"Superhero Capital, Curiosity VC",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
SpinDrive,https://www.crunchbase.com/organization/spindrive,Active,,"CleanTech, Electronics, Energy","Lappeenranta, Southern Finland, Finland",SpinDrive creates customized levitation technology pushing energy efficiency to the maximum level and promoting oil-free solutions.,"63,778","European Union (EU), Nordic Countries, Scandinavia",53850,$1M to $10M,2015-12-01,month,,,,,For Profit,http://www.spindrive.fi/,,,https://www.linkedin.com/company/spindrive/,Spindrive creates customized levitation technology pushing energy efficiency to the maximum level and promoting oil-free solutions.,"Consumer Electronics, Energy, Hardware, Sustainability",3,11-50,"Alexander Smirnov, Janne Heikkinen, Nikita Uzhegov",7,Early Stage Venture,2024-02-28,2500000,EUR,2709601,Grant,3800000,EUR,4070314,Series A,6200000,EUR,6845556,8700000,EUR,9555157,"Innovestor, Butterfly Ventures, MassChallenge, Creative Destruction Lab (CDL), Rhapsody Venture Partners",6,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fuzu,https://www.crunchbase.com/organization/fuzu,Active,,"Career Planning, Consulting","Helsinki, Southern Finland, Finland",Fuzu is the platform serves B2B clients by efficiently providing HR sourcing services for both entry and mid-level white collar profiles.,"64,252","European Union (EU), Nordic Countries, Scandinavia",00170,$1M to $10M,2013-05-01,month,,,,,For Profit,http://www.fuzu.com,https://twitter.com/fuzu,https://www.facebook.com/fuzultd,https://www.linkedin.com/company/fuzu-oy,"Fuzu is a mobile-first career development platform for users in emerging economies, from Africa and Middle East to Asia and Latin America. Fuzu takes a fresh approach to job-seeking, recruitment and learning - with focus on testing and developing one’s skills and competencies. Fuzu keeps the users engaged by continuously offering high quality content and news and by maximizing the power of social networks in career management.",Professional Services,1,11-50,Jussi Impiö,7,Seed,2020-09-30,30000,USD,30000,Pre-Seed,30000,USD,30000,Pre-Seed,6303249,USD,6303249,6664219,USD,6664219,"Seedstars, Finnfund, Sparkmind.vc, aucfan, Kepple Africa Ventures",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
LumiDB,https://www.crunchbase.com/organization/lumidb,Active,,"Autonomous Vehicles, Construction, Geospatial, Infrastructure, Robotics","Helsinki, Southern Finland, Finland","Database system, LiDAR data","64,358","European Union (EU), Nordic Countries, Scandinavia",00100,,2023-10-13,day,,,,,For Profit,https://lumidb.com,https://twitter.com/lumidatabase,https://www.facebook.com/lumidb,https://www.linkedin.com/company/101255671,"Database systems for storing, processing, and sharing LiDAR data at scale.","Data and Analytics, Hardware, Navigation and Mapping, Other, Real Estate, Science and Engineering, Software, Transportation",2,1-10,"Jasin Bushnaief, Sampo Lappalainen",1,Seed,2024-01-01,1600000,USD,1600000,Pre-Seed,1600000,USD,1600000,Pre-Seed,1600000,USD,1600000,1600000,USD,1600000,"Icebreaker.vc, Cocoa, First Fellow Partners, Tiny VC",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
ResQ Club,https://www.crunchbase.com/organization/resq-club,Active,,"Apps, Customer Service, Food and Beverage, Restaurants, Waste Management","Helsinki, Southern Finland, Finland","ResQ Club allows consumers to ""rescue"" valuable food at risk of going to waste, from e.g. restaurants and bakeries.","64,361","European Union (EU), Nordic Countries, Scandinavia",00180,$1M to $10M,2015-01-01,year,,,,,For Profit,https://resq-club.com/,https://twitter.com/resqclub,https://www.facebook.com/resqclubglobal,https://www.linkedin.com/company/resq-club-oy/,"ResQ Club is a Finnish company connecting sustainable restaurants, cafes, and grocery stores with consumers that appreciate eating affordable quality food. ResQ partners can drastically reduce their food waste with their proprietary location-based mobile and web service, as it enables consumers to find and rescue surplus food in their proximity. Every meal purchased via ResQ is one less meal thrown away, helping their urban communities to waste less and be more sustainable. They are on a mission to reduce food waste to zero at restaurants, cafes, and grocery stores. It's estimated that 10% of the already produced food in restaurants ends up in the trash instead of hungry mouths. On a global scale, this equals 11 million tons of food wasted every year.","Apps, Food and Beverage, Other, Professional Services, Software, Sustainability",5,11-50,"Antti Sykäri, Janne Käki, Marko Rintamäki, Matias Piiparinen, Tuure Parkkinen",5,,2023-02-28,600000,USD,600000,Venture - Series Unknown,600000,USD,600000,Venture - Series Unknown,1511693,USD,1511693,1511693,USD,1511693,"Ananda Impact Ventures, FoodLabs, Loudspring, Rancilio Cube Sicaf, Peter Carlsson",2,6,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
TrapLight Games,https://www.crunchbase.com/organization/traplight-games,Active,,"Gaming, PC Games, Video Games","Tampere, Western Finland, Finland",TrapLight Games is a Tampere based F2P mobile games.,"64,655","European Union (EU), Nordic Countries, Scandinavia",33100,$1M to $10M,2010-01-01,year,,,,,For Profit,http://traplightgames.com,http://twitter.com/TraplightGames,http://www.facebook.com/TraplightGames,,"Traplight creates ultra approachable and deep F2P games. From the first seconds their games offer you fun, effortless gameplay and a deep, empowering progression. They focus on creating entertainment that lasts for years and is always fresh. Players are the ones they create their games for, not us. This drives us to make fun, empowering and coherent gaming experiences that their players truly want. Founded in 2010 and based in Tampere, Finland, Traplight currently has a 28 strong team working on several games. Traplight’s team and vision have been backed up by renowned game investors such as Initial Capital, Korea Investment Partners, Sunstone Capital and Finnvera Venture Capital. Traplight’s Big Bang Racing was chosen as Best of 2016 in AppStore, and currently the company is preparing to soft launch their next big hit soon.",Gaming,3,11-50,"Jari Paananen, Makaylah Flores, Sami Kalliokoski",4,,2020-07-09,8000000,EUR,9030518,Venture - Series Unknown,8000000,EUR,9030518,Venture - Series Unknown,13609846,USD,13609846,13609846,USD,13609846,"EQT Ventures, Play Ventures, Heartcore Capital, Korea Investment Partners, Finnvera Venture Capital",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
QuietOn Oy,https://www.crunchbase.com/organization/quieton-oy,Active,,"Consumer Electronics, Manufacturing, Wearables","Kempele, Oulu, Finland",Manufacturer of high-end active noise cancelling earplugs,"64,762","European Union (EU), Nordic Countries, Scandinavia",90440,$1M to $10M,2015-05-04,day,,,,,For Profit,https://quieton.com/,https://www.twitter.com/quietonearplugs,https://www.facebook.com/quietonearplugs,https://www.linkedin.com/company/quieton-oy,"QuietOn was founded by former Nokia engineers in May 2015 aspiring to build premiere high-end earplugs based on active noise cancelling technology. After thorough prototyping and testing with real life customers, the newly-founded QuietOn Ltd launched an Indiegogo fundraising campaign to produce the newly developed QuietOn active noise cancelling earplugs. The campaign ended up being one of the most successful ones originating from Finland, having raised nearly 1 million USD till today. In August 2016, the QuietOn ANC earplugs reached the manufacturing state.","Consumer Electronics, Hardware, Manufacturing",2,1-10,"Janne Kyllönen, Matti Nisula",5,Seed,2020-04-08,4500000,EUR,4887049,Seed,4500000,EUR,4887049,Seed,6436059,EUR,7026156,8570530,USD,8570530,"Business Finland, Ali Omar, Mikael Hed, Jonathan Hed",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,5
VisiLean,https://www.crunchbase.com/organization/visilean-ltd,Active,,"Construction, Information Technology, Real Estate, Software","Helsinki, Southern Finland, Finland",VisiLean is a cloud based lean construction service integrated with BIM.,"64,975","European Union (EU), Nordic Countries, Scandinavia",,Less than $1M,2015-11-16,day,,,,,For Profit,http://www.visilean.com,https://www.twitter.com/visi_lean,https://www.facebook.com/VisiLean-2182002812082068/,https://www.linkedin.com/company/visilean-ltd/,"VisiLean is only such service that offers the direct integration of the collaborative planning workflow with BIM. It is proven that lean practices, especially the Last Planner® system, helps construction companies achieve significant efficiency savings, improve trust between partners and help deliver the project safely and within target costs. VisiLean aims to support this workflow by providing specifically designed modules that support all phases of the pull production planning – including Phase, Lookahead (including constraints management), and Weekly planning. VisiLean enables real-time tracking of these plans through mobile apps and execution views, where crews can report back on progress and attach photos, and notes.","Information Technology, Real Estate, Software",3,51-100,"Bhargav Dave, Martin Zilliacus, Stefan Boddy",6,Seed,2021-04-01,500000,GBP,691706,Seed,500000,GBP,691706,Seed,2661287,USD,2661287,2661287,USD,2661287,"Business Finland, Scalar North Capital, RElab, Garu Investments",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Exolyt,https://www.crunchbase.com/organization/exolyt,Active,,"Advertising, Analytics, Business Intelligence, Digital Marketing, Social Media Marketing","Helsinki, Southern Finland, Finland",All-in-one TikTok Analytics Tool,"66,578","European Union (EU), Nordic Countries, Scandinavia",,Less than $1M,2020-06-01,month,,,,,For Profit,https://www.exolyt.com,https://twitter.com/exolyt_co,https://www.facebook.com/exolyt/,https://www.linkedin.com/company/the-extravagant-company-ltd/,"Exolyt is a complete TikTok analytics solution for brands, media agencies, record labels, and creators. Our users save time with insightful TikTok reports, easy access to the latest trends, and automatic monitoring of influencer campaigns.","Advertising, Data and Analytics, Sales and Marketing",3,1-10,"Felix Lindholm, Henri Malkki, Mauri Karlin",2,Seed,2023-03-07,450000,EUR,474696,Pre-Seed,450000,EUR,474696,Pre-Seed,450000,EUR,474696,450000,EUR,474696,Trade Capital Funding,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Caidio,https://www.crunchbase.com/organization/caidio,Active,,"Analytics, Artificial Intelligence (AI), Construction, Machine Learning, Predictive Analytics, Real Time, SaaS, Smart Building, Software","Espoo, Southern Finland, Finland","Caidio uses AI for better concrete quality and lower CO2, partnering with global leaders in sustainable construction.","66,826","European Union (EU), Nordic Countries, Scandinavia",02150,$1M to $10M,2018-04-06,day,,,,,For Profit,http://www.caidio.io,https://twitter.com/Caidio_io,https://www.facebook.com/Caidio.io/,https://www.linkedin.com/company/caidio/,"Caidio, a leader in construction tech from Finland, is transforming concrete production on a global scale with AI and digitalization. Our products and technologies are designed to significantly improve quality, minimize waste, and reduce CO2 emissions, meeting the urgent need for sustainability in construction. With operations spanning continents, we're collaborating with the world's largest concrete producers to pioneer the future of sustainable infrastructure. Acknowledged for our innovation, Caidio continues to attract international attention and investment, driving forward the digital transformation of the construction industry.","Artificial Intelligence (AI), Data and Analytics, Other, Real Estate, Science and Engineering, Software",4,1-10,"Aku Wilenius, Juho Pättö, Pasi Karppinen, Ville Heinonen",3,Seed,2022-06-06,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,1950000,USD,1950000,1950000,USD,1950000,"ADB Ventures, MiraclePlus, Random Ventures, AINS Ventures, HMG Invest",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Front AI,https://www.crunchbase.com/organization/front-ai,Active,,"Artificial Intelligence (AI), Customer Service, Machine Learning, Natural Language Processing","Helsinki, Southern Finland, Finland",Front AI is an Conversational AI and 2nd Generation Services Bot company,"66,852","European Union (EU), Nordic Countries, Scandinavia",00180,$1M to $10M,2019-01-01,year,,,,,For Profit,https://front.ai/,https://twitter.com/front_ai,https://www.facebook.com/Front.ai.global/,https://www.linkedin.com/company/frontai/,"Front AI is Conversational AI and 2nd Generation Service Bot startup based in Helsinki, Finland. The company is developing a solution that harnesses advanced chatbot and AI technology to enable the automation of customer service interactions.","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",3,11-50,"Jari Annala, Matti Toivonen, Tyko Niemi",10,Seed,2023-08-01,250000,EUR,275192,Grant,500000,EUR,610875,Seed,1175000,EUR,1378614,2405001,EUR,2732152,"Lifeline Ventures, Business Finland, CapMan, Business Finland, Leena Niemistö",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Alvar Pet,https://www.crunchbase.com/organization/alvar-pet,Active,,"Animal Feed, E-Commerce, Pet","Helsinki, Southern Finland, Finland",Alvar Pet's mission is to minimize the carbon pawprint of dogs,"67,075","European Union (EU), Nordic Countries, Scandinavia",00100,$1M to $10M,2019-10-01,day,,,,,For Profit,https://alvarpet.com/,https://twitter.com/alvarpet,https://www.facebook.com/alvarpet/,https://www.linkedin.com/company/alvarpet/,"Alvar Pet offers personalized meal plans based on the dog's individual needs, formulates its recipes using sustainable ingredients and minimizes CO2 emissions across the value chain from supplier selection to energy usage, logistics and packaging materials.","Agriculture and Farming, Commerce and Shopping, Community and Lifestyle",4,11-50,"Hanna Lemmetti, Henna Söderholm, Ilari Haataja, Sini Saalasti",5,Seed,2023-08-25,,,,Seed,,,,Seed,4209005,USD,4209005,4209005,USD,4209005,"Maki.vc, VentureFriends, Tesi, Katapult, Ali Omar",1,13,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
ElFys,https://www.crunchbase.com/organization/elfys,Active,,"Electronics, Medical","Espoo, Southern Finland, Finland",ElFys is an Ultraviolet sensitive photodiodes.,"67,076","European Union (EU), Nordic Countries, Scandinavia",02150,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.elfys.fi/,,,https://www.linkedin.com/company/elfys/,"ElFys, Inc. was founded in the fall 2017 to commercialize the innovation of photodetector technologies invented by a group of university researchers. The technologies are protected by their patent families. The company utilizes the state-of-the-art processing facilities at Micronova Nanofabrication Center in Espoo, Finland: 2600 square meters of CMOS compatible facilities suitable for both R&D and semi-mass production. Partners of the company also have vast expertise on silicon photovoltaics and related research. The structure and operation principles of solar cells and photodiodes are very similar and thus innovations from solar cells can often be applied to photodiodes and vice versa. Topics like surface passivation and defect engineering are integral parts of the manufacturing process and essential for achieving the superior response of their photodiodes.","Consumer Electronics, Hardware, Health Care",1,11-50,Mikko Juntunen,3,Seed,2022-09-15,3000000,EUR,2996249,Seed,3000000,EUR,2996249,Seed,6700000,EUR,7293010,6700000,EUR,7293010,"Voima Ventures, Metaplanet, Samsung Venture Investment",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neuro Event Labs,https://www.crunchbase.com/organization/neuro-event-labs,Active,,"Analytics, Artificial Intelligence (AI), Health Care, Information Technology, Medical, Software","Tampere, Western Finland, Finland",SaaS. Helping doctors by assisting to diagnose epilepsy through video monitoring with the help of machine intelligence,"68,002","European Union (EU), Nordic Countries, Scandinavia",33520,$1M to $10M,2015-09-05,day,,,,,For Profit,https://www.neuroeventlabs.com,https://twitter.com/neuroeventlabs,https://www.facebook.com/neuroeventlabs,https://www.linkedin.com/company/10193009/,"Neuro Event Labs is a Finnish medical technology growth company. The company’s main product monitors epilepsy patients at home and in hospital. Accurate epilepsy seizure data is collected, analyzed and relayed to the patient’s physician, who makes individual treatment decisions based on the reports. The solution has been developed on close cooperation with leading Finnish hospitals.","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",1,11-50,Kaapo Annala,4,Early Stage Venture,2023-07-10,1000000,EUR,1100534,Convertible Note,3900000,EUR,4260186,Series A,3900000,EUR,4260186,6781250,EUR,7385416,"European Innovation Council, Maki.vc, SHS Capital, Hadean Ventures",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
AIATELLA,https://www.crunchbase.com/organization/aiatella,Active,,"Health Diagnostics, Medical Device, SaaS","Helsinki, Southern Finland, Finland",Medical Enterprise SaaS,"68,261","European Union (EU), Nordic Countries, Scandinavia",00180,,2022-07-11,day,,,,,For Profit,https://www.aiatella.com/,,,https://www.linkedin.com/company/aiatella/,"AIATELLA transforms cardiovascular diagnostics by harnessing AI to automate quantification, detection, and interpretation of medical images across multiple imaging modalities. Their technology boosts efficiency, ensures standardized analysis, and enables precision medicine, addressing the global challenges of radiologist shortages and the rising burden of cardiovascular diseases.","Health Care, Software",,1-10,,3,Seed,2024-06-01,350000,EUR,379978,Pre-Seed,350000,EUR,379978,Pre-Seed,350000,EUR,379978,350000,EUR,379978,"Nordic Science Investments, Kristian Ranta",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Supercell,https://www.crunchbase.com/organization/supercell,Active,,"Gaming, PC Games, Video Games","Helsinki, Southern Finland, Finland",Supercell is a video game development company for tablets and smart phones.,"68,415","European Union (EU), Nordic Countries, Scandinavia",00180,$1B to $10B,2010-05-01,day,2016-06-21,day,,,For Profit,http://www.supercell.com/,https://twitter.com/supercell,http://www.facebook.com/Supercellgames,https://www.linkedin.com/company/supercell,"Supercell reimagines games with a Tablet First strategy. Supercell's goal is to build an environment where small, independent teams can craft games for as many people as possible, that are played for years and remembered forever. The company is best known for its successful video games like Clash Royale, Boom Beach, Clash of Clans, and Hay Day. Based in Helsinki, Finland, with North American operations in San Francisco, Supercell was formed by games industry veterans who have collectively developed more than 165 games across 12 platforms.  Supercell is backed by Accel Partners and London Venture Partners (LVP). Supercell was founded in 2012.",Gaming,6,501-1000,"Ilkka Paananen, Lassi Leppinen, Mikko Kodisoja, Niko Derome, Petri Styrman, Visa Forsten",3,M&A,2013-04-18,130000000,USD,130000000,Series B,130000000,USD,130000000,Series B,143032267,USD,143032267,143032267,USD,143032267,"Accel, IVP, Index Ventures, Lifeline Ventures, Atomico",3,10,4,"Made Acquisitions, Was Acquired",Supercell acquired by Tencent,https://www.crunchbase.com/acquisition/tencent-acquires-supercell--130cde71,Tencent,https://www.crunchbase.com/organization/tencent,2016-06-21,day,8600000000,USD,8600000000,Acquisition,,Private,,,,,,,,,,,3
