Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Angel Round - The Edit LDN,https://www.crunchbase.com/funding_round/the-edit-ldn-angel--8b548735,The Edit LDN,https://www.crunchbase.com/organization/the-edit-ldn,Angel,2023-11-05,,,,,,"Josh Denzel, Ollie Watkins","201,466",,,,Seed,The Edit LDN is an online store designed to offer streetwear and limited-edition footwear.,"E-Commerce, E-Commerce Platforms, Marketplace, Metaverse","London, England, United Kingdom, Europe",https://www.theeditldn.com/,$1M to $10M,5428800,USD,5428800,M&A,4,2,,Yes,
Angel Round - VR Vitalis,https://www.crunchbase.com/funding_round/vr-vitalis-angel--b78597ff,VR Vitalis,https://www.crunchbase.com/organization/vr-vitalis,Angel,2022-01-01,2500000,CZK,114300,,,,"210,157",,,,Seed,"VR Vitalis is a rehabilitation exercise in virtual reality for patients after surgeries, injuries or illnesses.","Virtual Reality, Virtualization","Ostrava, Moravskoslezsky kraj, Czech Republic, Europe",https://vrvitalis.cz,,17500000,CZK,801806,,3,,,Yes,
Angel Round - Reverse.supply,https://www.crunchbase.com/funding_round/reverse-supply-angel--3e9379c7,Reverse.supply,https://www.crunchbase.com/organization/reverse-supply,Angel,2021-05-07,,,,,,Marcus Borner,"211,945",,,,Seed,Reverse.supply developed a white label platform for re-commerce.,"B2B, E-Commerce, Logistics, Retail","Berlin, Berlin, Germany, Europe",https://www.reverse.supply/,$1M to $10M,5000000,EUR,5549574,M&A,3,1,,Yes,
Angel Round - Virtuoptica,https://www.crunchbase.com/funding_round/virtuoptica-angel--1d65043e,Virtuoptica,https://www.crunchbase.com/organization/virtuoptica,Angel,2020-01-01,200000,USD,200000,,Friends & Family,Friends & Family,"213,402",,,,Seed,Revolutionizing Vision Care for the Smart Glasses Era,"Health Care, Software","Frankfurt, Hessen, Germany, Europe",http://virtuoptica.com,,1010000,USD,1010000,Seed,4,1,,Yes,
Angel Round - Sparling Financial,https://www.crunchbase.com/funding_round/sparling-financial-angel--d6c1432e,Sparling Financial,https://www.crunchbase.com/organization/sparling-financial,Angel,2023-06-08,300000,GBP,376746,,Eugene McTaggart,Eugene McTaggart,"214,991",,,,Seed,Financial Holding Company,"FinTech, Software, Web3","Mamer, Luxembourg, Luxembourg, Europe",https://sparlingfinancial.com/,Less than $1M,550000,GBP,722717,Seed,2,1,,Yes,
Angel Round - Scalapay,https://www.crunchbase.com/funding_round/scalapay-angel--d59223b0,Scalapay,https://www.crunchbase.com/organization/scalapay,Angel,2020-12-31,,,,,,Michele Attisani,"224,502",,,,Seed,"Founded in 2019 by Simone Mancini and Johnny Mitrevski, Scalapay is a fintech company specializing in ""Buy Now, Pay Later"" services","Credit, Financial Services, Mobile Payments, Payments","Milan, Lombardia, Italy, Europe",https://www.scalapay.com,$10M to $50M,3973460365,USD,3973460365,Early Stage Venture,7,1,,Yes,
Angel Round - Zelt,https://www.crunchbase.com/funding_round/zelt-angel--c3cb11f4,Zelt,https://www.crunchbase.com/organization/zelt,Angel,2022-01-01,1000000,USD,1000000,,Village Global,"Accel, Adapt Ventures, Charlie Songhurst, Daniel Hegarty, Felix Leuschner, Sequoia Capital, Village Global","223,454",,,,Seed,Zelt is an HRtech startup that helps businesses oversee their entire workforce throughout the employee lifecycle within a single system.,"Bookkeeping and Payroll, Human Resources, SaaS, Software","London, England, United Kingdom, Europe",https://www.zelt.app,$1M to $10M,10475722,USD,10475722,Early Stage Venture,3,7,3,Yes,
Angel Round - NO-CV,https://www.crunchbase.com/funding_round/no-cv-angel--317cfa1d,NO-CV,https://www.crunchbase.com/organization/no-cv,Angel,2022-12-01,250000,EUR,263188,,,Lithuanian Business Angel Network,"224,086",,,,Seed,"NO-CV is a recruitment platform and app that simplifies job search, selection and employment process for employers and job seekers.","B2B, Human Resources, Recruiting","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://no-cv.com,$1M to $10M,932500,EUR,1070744,Seed,4,1,,Yes,
Angel Round - Timeswap,https://www.crunchbase.com/funding_round/timeswap-angel--ef610e03,Timeswap,https://www.crunchbase.com/organization/timeswap,Angel,2021-01-01,,,,,,"Ajeet Khurana, Ajit Tripathi, Alex Svanevik, Balaji Srinivasan, Calvin Liu, George Lambeth, John Lilic, Julien Bouteloup, Kenzi Wang, Larry Cermak, Mihailo Bjelic, Mika Honkasalo, Ryan Sean Adams, Sachin Tomar, Sanket Shah, Sina Habibian, Surojit Chatterjee, Tanmay Bhat, Vaibhav Saini","230,298",,,,Seed,Timeswap is a platform for lending and borrowing that is decentralised.,"Finance, Lending","Tórtola, Castilla-La Mancha, Spain, Europe",https://timeswap.io,$1M to $10M,,,,Seed,3,19,,Yes,
Angel Round - icloudCompliance,https://www.crunchbase.com/funding_round/icloudcompliance-angel--79e1ab86,icloudCompliance,https://www.crunchbase.com/organization/icloudcompliance,Angel,2021-07-27,,,,,,Angels Capital,"231,706",,,,Seed,icloudCompliance is corporate regulatory compliance software.,"Compliance, SaaS, Software","Valencia, Comunidad Valenciana, Spain, Europe",https://icloudcompliance.com,,2000000,EUR,2279194,Seed,2,1,,Yes,
Angel Round - IO-Dynamics,https://www.crunchbase.com/funding_round/io-dynamics-angel--578f789e,IO-Dynamics,https://www.crunchbase.com/organization/io-dynamics,Angel,2022-11-17,,,,,,"Christopher Burghardt, Mike de Saldanha, Niels Ellwanger, Roman Dudenhausen","233,647",,,,Seed,"A Smart charging solution for e-fleets that integrates live vehicle data and optimizes charging to guarantee low-cost, and smooth operation.","Charging Infrastructure, Energy Management, Fleet Management, Software, Transportation","Flensburg, Schleswig-Holstein, Germany, Europe",https://www.iodynamics.de/,,,,,Seed,3,4,,Yes,
Angel Round - Scrub AI,https://www.crunchbase.com/funding_round/scrub-ai-angel--56da0d3e,Scrub AI,https://www.crunchbase.com/organization/scrub-ai,Angel,2023-03-31,,,,,,Michael Bristow,"234,980",,,,Seed,"Scrub AI is an IT company that provides web hosting, data augmentation, error correction, business strategy, and software solutions.","Artificial Intelligence (AI), Data Storage, IT Infrastructure, Machine Learning, Market Research","London, England, United Kingdom, Europe",https://www.scrub-ai.com/,,,,,Seed,2,1,,Yes,
Angel Round - Terappin,https://www.crunchbase.com/funding_round/terappin-angel--a2ec36c4,Terappin,https://www.crunchbase.com/organization/terappin,Angel,2022-05-11,1100000,USD,1100000,,Ayberk Kalkavan,Ayberk Kalkavan,"240,175",,,,Seed,"Terappin is a mental health care application that offers online therapy for adult psychology, test anxiety, stress, and depression.","Health Care, Medical, Psychology, Therapeutics, Wellness","Istanbul, Istanbul, Turkey, Europe",https://terappin.com/,$1M to $10M,1896380,USD,1896380,Seed,3,1,,Yes,
Angel Round - Loop,https://www.crunchbase.com/funding_round/loop-0111-angel--4d107b68,Loop,https://www.crunchbase.com/organization/loop-0111,Angel,2022-05-23,1000000,EUR,1068409,,,"Pieter Schoen, Shawn Harris","240,229",2300000,EUR,2457341,Seed,"Loop offers a coffin filled with a soft bed of moss, that not only feels good but also contributes to the composting process.","Biomass Energy, Environmental Consulting","Delft, Zuid-Holland, The Netherlands, Europe",https://www.loop-of-life.com/,,3075075,EUR,3341617,,3,2,,Yes,
Angel Round - 506.ai,https://www.crunchbase.com/funding_round/506-angel--5da99181,506.ai,https://www.crunchbase.com/organization/506,Angel,2023-03-09,1200000,EUR,1270327,,,"Alexander Zrost, Gerhard Kürner, Leo Strohmayr, Markus Grund, Norbert Mühlburger, Siegfried Milly","244,045",,,,Seed,"506 AI Platform CompanyGPT: European enterprise AI Middleware to transform your operation, support processes and IT","Artificial Intelligence (AI), Enterprise, Natural Language Processing, Private Cloud, SaaS","Linz, Oberosterreich, Austria, Europe",https://www.506.ai/en/,$1M to $10M,2200000,EUR,2400305,Seed,2,6,,Yes,
Angel Round - Napper,https://www.crunchbase.com/funding_round/napper-angel--2ddf1f30,Napper,https://www.crunchbase.com/organization/napper,Angel,2023-06-01,150000,USD,150000,,,,"244,461",,,,Seed,"Napper is an app for parents who want to monitor, understand and improve their baby’s sleep.","Baby, Health Care, Lifestyle, Mobile Apps","Stockholm, Stockholms Lan, Sweden, Europe",https://napper.app,,250000,USD,250000,Seed,2,,,Yes,
Angel Round - AIRPA,https://www.crunchbase.com/funding_round/airpa-angel--a4e7ab03,AIRPA,https://www.crunchbase.com/organization/airpa,Angel,2019-08-30,150000,GBP,182385,,,"Barry Patch, Rob Warman","246,186",,,,Seed,AIRPA is a SaaS platform enabling small businesses to automate their operations.,"Robotics, SaaS, Software","London, England, United Kingdom, Europe",http://airpa.ai,$1M to $10M,1263000,GBP,1597194,Seed,3,2,,Yes,
Angel Round - Hormona,https://www.crunchbase.com/funding_round/hormona-angel--8b8f4226,Hormona,https://www.crunchbase.com/organization/hormona,Angel,2021-01-21,243000,GBP,333606,"Women Founded, Women Led",,SFC Capital,"248,412",,,,Seed,"Hormona is a healthtech startup that utilizes AI and at-home testing to help women track, understand, and manage their hormone health.","Health Care, Health Diagnostics, Wellness, Women's","London, England, United Kingdom, Europe",https://www.hormona.io,$1M to $10M,6463000,GBP,8731614,Seed,3,1,,Yes,
Angel Round - PerfectTed,https://www.crunchbase.com/funding_round/perfectted-angel--7488b87f,PerfectTed,https://www.crunchbase.com/organization/perfectted,Angel,2023-03-03,50000,GBP,60178,,"Peter Jones, Steven Bartlett","Peter Jones, Steven Bartlett","250,148",450000,GBP,541600,Seed,PerfectTed provides natural energy drinks.,"E-Commerce, Food and Beverage, Food Delivery, Shopping","London, England, United Kingdom, Europe",https://www.perfectted.com/,$1M to $10M,1050000,GBP,1338978,Seed,3,2,,Yes,
Angel Round - Citizens of Soil,https://www.crunchbase.com/funding_round/citizens-of-soil-angel--8f5d7085,Citizens of Soil,https://www.crunchbase.com/organization/citizens-of-soil,Angel,2022-01-01,300000,GBP,405945,,,,"250,721",,,,Seed,Citizens of Soil is an olive oil in a broken system.,,"London, England, United Kingdom, Europe",https://www.citizensofsoil.com/,,2100000,GBP,2723675,Seed,2,,,Yes,
Angel Round - Harvestr,https://www.crunchbase.com/funding_round/harvestr-angel--47bf5538,Harvestr,https://www.crunchbase.com/organization/harvestr,Angel,2020-01-16,650000,USD,650000,,Bpifrance,"Bpifrance, Guillaume Alary, Nick Hernandez, Roxanne Varza","252,036",,,,Seed,Harvestr builds customer-centric products.,"E-Commerce, Software","Paris, Ile-de-France, France, Europe",http://harvestr.io/,Less than $1M,650000,USD,650000,Seed,2,4,,Yes,
Angel Round - Cyscale,https://www.crunchbase.com/funding_round/cyscale-angel--e3868f3f,Cyscale,https://www.crunchbase.com/organization/cyscale,Angel,2019-09-01,50000,EUR,54952,,GapMinder VC,GapMinder VC,"255,930",,,,Seed,"Cloud-native Security and Compliance - scalable Products and Services for Cloud Cybersecurity, DevSecOps and Cloud Security Management.","Asset Management, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Compliance, Cyber Security, Information Technology, Machine Learning, SaaS","London, England, United Kingdom, Europe",https://cyscale.com/,$1M to $10M,3450000,EUR,3716298,Seed,3,1,,Yes,
Angel Round - S1SEVEN,https://www.crunchbase.com/funding_round/s1seven-angel--bbd55e6b,S1SEVEN,https://www.crunchbase.com/organization/s1seven,Angel,2019-04-15,,,,,,,"259,167",,,,Seed,Streamlining Audit Compliance with Digital Material Passports,"Blockchain, Compliance, Data Integration, Software, Supply Chain Management","Vienna, Wien, Austria, Europe",https://www.s1seven.com/,$1M to $10M,,,,Seed,4,,,Yes,
Angel Round - AskBrian,https://www.crunchbase.com/funding_round/askbrian-angel--446bc0a5,AskBrian,https://www.crunchbase.com/organization/askbrian,Angel,2020-06-30,,,,,Paul Schwarzenholz,"Jens Torchalla, Paul Schwarzenholz","259,442",,,,Seed,AskBrian is specialized in applied artificial intelligence and provider of AI-based digital assistant Brian.,"Artificial Intelligence (AI), Information Services, Machine Learning","Wolfratshausen, Bayern, Germany, Europe",https://askbrian.ai/,$1M to $10M,,,,M&A,2,2,,Yes,
Angel Round - api.video,https://www.crunchbase.com/funding_round/api-video-angel--81c5d31d,api.video,https://www.crunchbase.com/organization/api-video,Angel,2020-04-22,560000,USD,560000,,,"Cedric Sellin, Charlie Songhurst, Eduardo Ronzano, Financiere Saint James, Florian Douetteau, Frederic Montagnon, GUIBOR, Julien Romanetto, Michael Benabou, Nicolas Steegmann, Octave Klaba, Thibaud Elziere","259,963",,,,Seed,Building the backbone of online video,"Developer Platform, Enterprise Software, Video Streaming","Bordeaux, Aquitaine, France, Europe",https://api.video,$1M to $10M,18360000,USD,18360000,M&A,4,12,,Yes,
Angel Round - EnerClock,https://www.crunchbase.com/funding_round/enerclock-angel--39a7ed17,EnerClock,https://www.crunchbase.com/organization/enerclock,Angel,2020-09-03,350000,EUR,414426,,Luca Ascani,"Britt Rodriguez, Luca Ascani","260,816",800000,EUR,947259,Seed,"Energy Management, IoT, Artificial Intelligence",,"Milano, Lombardia, Italy, Europe",https://enerclock.com,,4350000,EUR,4693527,Seed,3,2,,Yes,
Angel Round - TWICE COMMERCE ®,https://www.crunchbase.com/funding_round/twicecommerce-angel--f9da1b85,TWICE COMMERCE ®,https://www.crunchbase.com/organization/twicecommerce,Angel,2018-05-31,30000,EUR,35076,,,,"274,193",,,,Seed,The Circular Commerce Platform,"E-Commerce, E-Commerce Platforms, Enterprise Resource Planning (ERP), Payments, Rental, Retail Technology, Software","Helsinki, Southern Finland, Finland, Europe",https://www.twicecommerce.com,,4950000,EUR,5098563,Seed,5,,,Yes,
Angel Round - Deployed,https://www.crunchbase.com/funding_round/deployed-angel--73ed2a64,Deployed,https://www.crunchbase.com/organization/deployed,Angel,2022-10-11,,,,,,Angel Academe,"275,050",,,,Seed,Deployed is an AI-assisted decision and document automation platform,"Document Preparation, Legal Tech, Procurement, SaaS, Software","London, England, United Kingdom, Europe",https://www.deployed.co,$10M to $50M,4000000,USD,4000000,Seed,4,1,,Yes,
Angel Round - Moneyshake,https://www.crunchbase.com/funding_round/moneyshake-angel--808c4c70,Moneyshake,https://www.crunchbase.com/organization/moneyshake,Angel,2019-09-11,500000,GBP,616775,,"Development Bank of Wales, Tim Scholes","Development Bank of Wales, Tim Scholes","278,690",,,,Seed,Moneyshake helps people find the best lease deals quickly by comparing prices from the providers.,"Automotive, Service Industry","Newcastle Under Lyme, Stoke-on-Trent, United Kingdom, Europe",https://www.moneyshake.com/,$1M to $10M,1500000,GBP,1870893,Seed,4,2,,Yes,
Angel Round - Rosa Biotech,https://www.crunchbase.com/funding_round/rosa-biotech-angel--8699e050,Rosa Biotech,https://www.crunchbase.com/organization/rosa-biotech,Angel,2019-10-31,760000,GBP,983329,,"Harry Destecroix, Jon Craton","Harry Destecroix, Jon Craton","281,664",,,,Seed,Rosa Biotech is an AI-driven biosensing and diagnostics company based in Bristol.,"Artificial Intelligence (AI), Biotechnology, Machine Learning","Bristol, Bristol, City of, United Kingdom, Europe",https://www.rosabio.tech/,$1M to $10M,1175000,GBP,1503112,Seed,2,2,,Yes,
Angel Round - Relate,https://www.crunchbase.com/funding_round/relate-a414-angel--571192db,Relate,https://www.crunchbase.com/organization/relate-a414,Angel,2019-01-18,600000,USD,600000,,"Karl-Johan Persson, Stefan Krook","Daniel Pilotti, Karl-Johan Persson, Stefan Krook, Tomas Björkman","282,393",,,,Seed,"Relate is a relationship technology company, most known for the Relate Date app that connects singles on values for a long-term relationship","Apps, Dating","Stockholm, Stockholms Lan, Sweden, Europe",https://www.relate-app.com,,2300000,USD,2300000,Seed,3,4,,Yes,
Angel Round - Fabas,https://www.crunchbase.com/funding_round/fabas-angel--8713a75a,Fabas,https://www.crunchbase.com/organization/fabas,Angel,2022-10-19,100000,USD,100000,,"Anja Graf, Höhle der Löwen Schweiz","Anja Graf, Höhle der Löwen Schweiz","283,397",,,,Seed,"Fabas is an e-commerce website that offers food products like hummus, bean burgers, and falafel made from locally grown Swiss legumes.","E-Commerce, Farming, Organic Food, Retail","Schlieren, Zurich, Switzerland, Europe",https://www.fabas.ch/,,1630853,USD,1630853,Seed,2,2,,Yes,
Angel Round - Another Round,https://www.crunchbase.com/funding_round/another-round-angel--88229af1,Another Round,https://www.crunchbase.com/organization/another-round,Angel,2022-08-09,,,,,Peter Roberts,"Jacques De Bruin, Peter Roberts","291,523",,,,Seed,Another Round’s unique approach to fitness and training has attracted attention from leaders in the pace.,"Fitness, Training, Wellness","London, England, United Kingdom, Europe",https://www.anotherround.co.uk/,,1300000,GBP,1660424,,3,2,,Yes,
Angel Round - Kisbabámnak,https://www.crunchbase.com/funding_round/kisbabámnak-angel--b2eb457d,Kisbabámnak,https://www.crunchbase.com/organization/kisbabámnak,Angel,2019-05-15,5000000,HUF,17255,,Baconsult,Baconsult,"325,066",,,,Seed,Kisbabámnak is a kids apparel brand that offers practical handcrafted baby products.,Apparel,"Budapest, Budapest, Hungary, Europe",https://kisbabamnak.hu,,5000000,HUF,17255,Seed,2,1,,Yes,
Angel Round - Adlema,https://www.crunchbase.com/funding_round/adlema-angel--66461c99,Adlema,https://www.crunchbase.com/organization/adlema,Angel,2021-06-11,1000000,TRY,119235,,TRANGELS,TRANGELS,"337,510",,,,Seed,Adlema is a manufacturing company that designs and develops machines for leak testing as well as offers sealing solutions.,"Machinery Manufacturing, Manufacturing, Product Design","Sisli, Istanbul, Turkey, Europe",https://adlema.com/en/home/,$1M to $10M,519235,USD,519235,Seed,2,1,,Yes,
Angel Round - Habitual,https://www.crunchbase.com/funding_round/habitual-angel--f167fa6e,Habitual,https://www.crunchbase.com/organization/habitual,Angel,2019-12-01,250000,GBP,322809,,Roger Hassan,Roger Hassan,"337,521",,,,Seed,Digital therapeutics & nutritional treatment for type 2 diabetes reversal.,"Health Care, Medical, Wellness","London, England, United Kingdom, Europe",https://www.tryhabitual.com,$1M to $10M,4348349,USD,4348349,,4,1,,Yes,
Angel Round - Kollektiv,https://www.crunchbase.com/funding_round/kollektiv-angel--82fa52ea,Kollektiv,https://www.crunchbase.com/organization/kollektiv,Angel,2021-01-04,,,,,,,"337,631",,,,Seed,Kollektiv connects athletes with personalized training plans and expert support.,"Communities, Content Creators, Fitness, Wellness","Bryrup, Midtjylland, Denmark, Europe",https://ourkollektiv.com,$1M to $10M,1500000,EUR,1519410,M&A,2,,,Yes,
Angel Round - Inicio AI,https://www.crunchbase.com/funding_round/inicio-ai-angel--ed94f5fb,Inicio AI,https://www.crunchbase.com/organization/inicio-ai,Angel,2023-06-02,500000,GBP,622600,,,,"340,404",,,,Seed,Inicio AI is a SaaS platform that builds the conversational AI driven tool that helps in income and expenditure assessment.,"Accounting, Personal Finance, SaaS","Leicester, Leicester, United Kingdom, Europe",https://inicio.ai/,Less than $1M,3100000,GBP,4023106,Seed,5,,,Yes,
Angel Round - Petgood,https://www.crunchbase.com/funding_round/funcifur-angel--347d33c1,Petgood,https://www.crunchbase.com/organization/funcifur,Angel,2021-03-05,7500000,SEK,879119,,,"Daniel Skavén Ruben, Noel Fenton","342,162",,,,Seed,Petgood is an insect-based pet food and functional pet supplier.,"Alternative Protein, Animal Feed, E-Commerce, Farming, Pet","Stockholm, Stockholms Lan, Sweden, Europe",https://petgood.com,,61000000,SEK,6662597,Seed,4,2,,Yes,
Angel Round - ExpressSteuer,https://www.crunchbase.com/funding_round/expresssteuer-angel--9b978cc3,ExpressSteuer,https://www.crunchbase.com/organization/expresssteuer,Angel,2019-11-20,,,,,,True Growth Capital,"347,775",,,,Seed,AI-powered software automating the process of filing a german tax return,"Artificial Intelligence (AI), Financial Services, FinTech, Legal Tech, Software","Hamburg, Hamburg, Germany, Europe",https://www.expresssteuer.com,$1M to $10M,29300000,EUR,32134149,Early Stage Venture,6,1,,Yes,
Angel Round - Sympheny,https://www.crunchbase.com/funding_round/sympheny-angel--66f1e441,Sympheny,https://www.crunchbase.com/organization/sympheny,Angel,2021-03-01,,,,,,,"348,379",,,,Seed,SaaS solutions and services for designing optimally sustainable and cost-efficient energy systems from building to city level,"CleanTech, Energy, GovTech, Renewable Energy, SaaS, Smart Cities, Software","Winterthur, Zurich, Switzerland, Europe",https://www.sympheny.com/,Less than $1M,,,,Seed,6,,,Yes,
Angel Round - Ovomind,https://www.crunchbase.com/funding_round/ovomind-angel--d233f80e,Ovomind,https://www.crunchbase.com/organization/ovomind,Angel,2020-06-04,450000,USD,450000,,,FONGIT,"353,661",5000000,USD,5000000,Seed,Ovomind proposes a new way to share and interact with video games by adding a new dimension - emotions.,"Artificial Intelligence (AI), Cloud Computing, Gaming, Generative AI, Neuroscience, Predictive Analytics, Video Games, Wearables","Plan-les-ouates, Geneve, Switzerland, Europe",https://ovomind.com/,$1M to $10M,2386243,USD,2386243,Seed,5,1,,Yes,
Angel Round - Trezy,https://www.crunchbase.com/funding_round/trezy-angel--b06a80d1,Trezy,https://www.crunchbase.com/organization/trezy,Angel,2022-08-04,1000000,EUR,1024796,,,,"353,652",,,,Seed,Trezy is a Saas based simple financial forecasting and cash flow management tool.,"FinTech, SaaS","Paris, Ile-de-France, France, Europe",https://trezy.io/,,4000000,EUR,4308430,Seed,2,,,Yes,
Angel Round - Spacetek Technology AG,https://www.crunchbase.com/funding_round/spacetek-angel--9b4362fb,Spacetek Technology AG,https://www.crunchbase.com/organization/spacetek,Angel,2022-07-08,2200000,CHF,2252234,,Aare Ventures,Aare Ventures,"354,621",,,,Seed,Bringing leading edge in etching processes with innovative TOF-MS device,"Industrial Automation, Semiconductor","Gümligen, Bern, Switzerland, Europe",https://www.spacetek.ch/,,8950000,CHF,9628760,Seed,3,1,,Yes,
Angel Round - Rivelin Robotics,https://www.crunchbase.com/funding_round/rivelin-robotics-angel--7ee77ca5,Rivelin Robotics,https://www.crunchbase.com/organization/rivelin-robotics,Angel,2022-04-01,271000,GBP,355387,,Leif Danielsen,"Ian Halliday, Leif Danielsen","410,570",,,,Seed,"Rivelin's AI, NetShape®, teaches robots to autonomously cut, grind & polish metal.","3D Printing, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Industrial Manufacturing, Machine Learning, Robotics","Sheffield, Sheffield, United Kingdom, Europe",https://www.rivelinrobotics.com,,3222360,GBP,4130992,Seed,7,2,,Yes,
Angel Round - Ali Rasoul LTD,https://www.crunchbase.com/funding_round/ali-rasoul-28fa-angel--0ed90523,Ali Rasoul LTD,https://www.crunchbase.com/organization/ali-rasoul-28fa,Angel,2020-02-16,49000,USD,49000,,Ali Rasoul,Ali Rasoul,"411,497",,,,Seed,"dedicated to producing innovative campaigns, built with clever strategies and consumer retention in mind, delivered via engaging content.","Creative Agency, Digital Marketing, Film Distribution, Film Production, Legal, Media and Entertainment, Music Label, Public Relations, SEO","London, England, United Kingdom, Europe",https://www.alirasoul.co.uk/,Less than $1M,260482,USD,260482,Seed,2,1,,Yes,
Angel Round - Perfection42,https://www.crunchbase.com/funding_round/perfection42-angel--1317da68,Perfection42,https://www.crunchbase.com/organization/perfection42,Angel,2018-06-18,80000,EUR,93039,,Open Circle Capital,"Justas Janauskas, Open Circle Capital","415,907",,,,Seed,Perfection42 is an AI platform designed for visual media companies to create top quality content at scale.,"Animation, Artificial Intelligence (AI), Augmented Reality, Gaming, Graphic Design, Information Technology, Internet, Software, Virtual Reality","Vilnius, Vilniaus Apskritis, Lithuania, Europe",http://www.Perfection42.com,$1M to $10M,1550000,EUR,1704158,Seed,4,2,,Yes,
Angel Round - InSoil,https://www.crunchbase.com/funding_round/heavyfinance-angel--c7dd9029,InSoil,https://www.crunchbase.com/organization/heavyfinance,Angel,2020-10-13,250000,EUR,293575,,Startup Wise Guys,"Lukas Rasciauskas, Startup Wise Guys","393,085",,,,Seed,InSoil is a climate finance company that provides farmers with financial solutions to increase their soil carbon sequestration.,"AgTech, Banking, Finance, FinTech, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://insoil.com,$10M to $50M,23567753,USD,23567753,,7,2,,Yes,
Angel Round - HHC Medical,https://www.crunchbase.com/funding_round/hhc-medical-angel--006d07f7,HHC Medical,https://www.crunchbase.com/organization/hhc-medical,Angel,2022-09-06,500000,EUR,494850,,BioInnovation Institute,BioInnovation Institute,"393,920",,,,Seed,HHC Medical is a health tech company developing targeted non-invasive drug delivery devices.,"Health Care, Medical, Medical Device","Hillerød, Hovedstaden, Denmark, Europe",https://hhc-medical.com/,,2950000,EUR,3097173,Seed,3,1,,Yes,
Angel Round - Ninety Nine,https://www.crunchbase.com/funding_round/ninety-nine-angel--200fd197,Ninety Nine,https://www.crunchbase.com/organization/ninety-nine,Angel,2018-05-01,,,,,Inaki Berenguer,"Inaki Berenguer, SquareOne Capital","416,955",,,,Seed,Ninety Nine is a developer of financial trading platform intended to charge no commission fees.,"B2C, Financial Services, FinTech, Information Services","Madrid, Madrid, Spain, Europe",https://www.ninetynine.com/,$1M to $10M,7200000,EUR,8319131,Seed,3,2,,Yes,
Angel Round - The UK Adviser Group / AdviserTech®,https://www.crunchbase.com/funding_round/the-uk-adviser-group-angel--e1918ff2,The UK Adviser Group / AdviserTech®,https://www.crunchbase.com/organization/the-uk-adviser-group,Angel,2021-02-19,300000,GBP,420165,,GC Angels,"GC Angels, HMB Finance Group","423,126",,,,Seed,AdviserTech® is a B2B SAAS platform powering The UK Adviser Group’s “full-service” model for Mortgage & Finance Professionals,"Financial Services, FinTech, Franchise","Prestwich, Bury, United Kingdom, Europe",https://www.ukadviser.co.uk/,Less than $1M,800000,GBP,977665,Seed,2,2,,Yes,
Angel Round - Newrotex Ltd,https://www.crunchbase.com/funding_round/newrotex-ltd-angel--8721626a,Newrotex Ltd,https://www.crunchbase.com/organization/newrotex-ltd,Angel,2019-12-01,100000,GBP,129124,,Lucy Woods,"Dev Joory, George Robinson, Lucy Woods","428,230",1000000,GBP,1291237,Seed,UK-based SME commercialising silk-based peripheral nerve repair conduits,"Health Care, Medical Device","Oxford, Oxfordshire, United Kingdom, Europe",http://newrotex.com,$1M to $10M,1520123,USD,1520123,Seed,8,3,,Yes,
Angel Round - LegitFit,https://www.crunchbase.com/funding_round/legit-fit-angel--ec5b0ffe,LegitFit,https://www.crunchbase.com/organization/legit-fit,Angel,2021-06-07,750000,USD,750000,,Techstars,Techstars,"428,888",,,,Seed,"The operating system empowering gyms & studios to succeed by automating workflows, reducing cancellations & maximising customer experience.","Fitness, SaaS, Software, Wellness","Cork, Cork, Ireland, Europe",https://legitfit.com,$1M to $10M,3766629,USD,3766629,,4,1,1,Yes,
Angel Round - Cardify,https://www.crunchbase.com/funding_round/cardify-4073-angel--25860f51,Cardify,https://www.crunchbase.com/organization/cardify-4073,Angel,2019-03-13,277000,USD,277000,,Jonas Dhaenens,Jonas Dhaenens,"432,886",,,,Seed,Cardify is a software as a service company that provides a platform for salespeople to operate faster and more personalized.,"Apps, Enterprise Software, Marketing, Meeting Software, SaaS, Sales Automation, Software","Gent, Oost-Vlaanderen, Belgium, Europe",http://getcardify.com,Less than $1M,722000,USD,722000,Seed,2,1,,Yes,
Angel Round - Betmarkets,https://www.crunchbase.com/funding_round/betmarkets-angel--49b230d9,Betmarkets,https://www.crunchbase.com/organization/betmarkets,Angel,2019-07-01,,,,,Tue Lumbye,Tue Lumbye,"371,997",,,,Seed,Betmarkets  is a web platform that allows bettors to invest in sports betting.,"FinTech, Sports","Porto, Lisboa, Portugal, Europe",https://betmarkets.io,Less than $1M,340000,EUR,386757,Seed,3,1,,Yes,
